id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.number,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,winningGoalie.lastName.sv,awayTeam.commonName.fr,homeTeam.commonName.fr,seriesUrl,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,winningGoalie.lastName.de,specialEvent.parentId,specialEvent.name.default,specialEvent.name.fr,periodDescriptor.otPeriods,tricode_winteam
2015021154,20152016,2,2016-03-31,False,2016-03-31T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,18,Predators,Nashville,de Nashville,NSH,2,5,Penguins,Pittsburgh,de Pittsburgh,PIT,5,3,REG,3,REG,8470594.0,8471724.0,,,,,,,,,,,,,,,,,,PIT
2015021155,20152016,2,2016-03-31,False,2016-03-31T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,3,12,Hurricanes,Carolina,de la Caroline,CAR,4,3,REG,3,REG,8470320.0,8476437.0,,,,,,,,,,,,,,,,,,CAR
2015021153,20152016,2,2016-03-31,False,2016-03-31T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,3,2,Islanders,New York,de New York,NYI,4,3,REG,3,REG,8471306.0,8475314.0,,,,,,,,,,,,,,,,,,NYI
2015021152,20152016,2,2016-03-31,False,2016-03-31T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,1,7,Sabres,Buffalo,de Buffalo,BUF,4,3,REG,3,REG,8473434.0,8471811.0,,,,,,,,,,,,,,,,,,BUF
2015021156,20152016,2,2016-03-31,False,2016-03-31T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,3,14,Lightning,Tampa Bay,de Tampa Bay,TBL,0,3,REG,3,REG,8477237.0,8471976.0,,,,,,,,,,,,,,,,,,MTL
2015021157,20152016,2,2016-03-31,False,2016-03-31T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,2,13,Panthers,Florida,de la Floride,FLA,3,3,REG,3,REG,8471219.0,8477493.0,,,,,,,,,,,,,,,,,,FLA
2015021158,20152016,2,2016-03-31,False,2016-04-01T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,3,30,Wild,Minnesota,du Minnesota,MIN,2,3,REG,3,REG,8467950.0,8476879.0,,Sénateurs,,,,,,,,,,,,,,,,OTT
2015021159,20152016,2,2016-03-31,False,2016-04-01T00:30:00Z,-04:00,-05:00,US/Central,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,1,25,Stars,Dallas,de Dallas,DAL,4,3,REG,3,REG,8474550.0,8476889.0,,,,,,,,,,,,,,,,,,DAL
2015021161,20152016,2,2016-03-31,False,2016-04-01T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,4,28,Sharks,San Jose,de San Jose,SJS,2,3,REG,3,REG,8468011.0,8471498.0,,,,,,,,,,,,,,,,,,VAN
2015021160,20152016,2,2016-03-31,False,2016-04-01T02:30:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,20,Flames,Calgary,de Calgary,CGY,0,26,Kings,Los Angeles,de Los Angeles,LAK,3,3,REG,3,REG,8471734.0,8470604.0,,,,,,,,,,,,,,,,,,LAK
2015021162,20152016,2,2016-04-01,False,2016-04-01T23:30:00Z,-04:00,-04:00,America/Detroit,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,2,17,Red Wings,Detroit,de Detroit,DET,3,3,REG,3,REG,8470657.0,8475772.0,,,,,,,,,,,,,,,,,,DET
2015021163,20152016,2,2016-04-01,False,2016-04-02T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,6,Bruins,Boston,de Boston,BOS,6,19,Blues,St. Louis,de St. Louis,STL,5,3,REG,3,REG,8471695.0,8470638.0,,,,,,,,,,,,,,,,,,BOS
2015021164,20152016,2,2016-04-01,False,2016-04-02T00:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,5,52,Jets,Winnipeg,de Winnipeg,WPG,4,4,OT,3,OT,8474152.0,8470607.0,,,,,,,,,,,,,,,,,,CHI
2015021165,20152016,2,2016-04-01,False,2016-04-02T01:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,15,Capitals,Washington,de Washington,WSH,4,21,Avalanche,Colorado,du Colorado,COL,2,3,REG,3,REG,8474651.0,8466251.0,,,,,,,,,,,,,,,,,,WSH
2015021166,20152016,2,2016-04-01,False,2016-04-02T02:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,3,24,Ducks,Anaheim,d'Anaheim,ANA,2,3,REG,3,REG,8474593.0,8475770.0,Markström,,,,,,,,,,,,,,,,,VAN
2015021168,20152016,2,2016-04-02,False,2016-04-02T17:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,2,4,Flyers,Philadelphia,de Philadelphie,PHI,3,3,REG,3,REG,8473461.0,8474190.0,,Sénateurs,,,,,,,,,,,,,,,,PHI
2015021167,20152016,2,2016-04-02,False,2016-04-02T17:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,5,2,Islanders,New York,de New York,NYI,0,3,REG,3,REG,8476899.0,8476897.0,,,,,,,,,,,,,,,,,,PIT
2015021169,20152016,2,2016-04-02,False,2016-04-02T20:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,25,Stars,Dallas,de Dallas,DAL,3,26,Kings,Los Angeles,de Los Angeles,LAK,2,3,REG,3,REG,8470140.0,8474818.0,,,,,,,,,,,,,,,,,,DAL
2015021172,20152016,2,2016-04-02,False,2016-04-02T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,3,13,Panthers,Florida,de la Floride,FLA,4,3,REG,3,REG,8466141.0,8477493.0,,,,,,,,,,,,,,,,,,FLA
2015021171,20152016,2,2016-04-02,False,2016-04-02T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,1,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3,3,REG,3,REG,8471750.0,8470619.0,,,,,,,,,,,,,,,,,,TBL
2015021174,20152016,2,2016-04-02,False,2016-04-02T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,5,12,Hurricanes,Carolina,de la Caroline,CAR,1,3,REG,3,REG,8476914.0,8476438.0,,,,,,,,,,,,,,,,,,CBJ
2015021170,20152016,2,2016-04-02,False,2016-04-02T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,3,10,Maple Leafs,Toronto,de Toronto,TOR,2,3,REG,3,REG,8470657.0,8470724.0,,,,,,,,,,,,,,,,,,DET
2015021173,20152016,2,2016-04-02,False,2016-04-02T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,4,3,Rangers,New York,de New York,NYR,3,3,REG,3,REG,8473434.0,8470852.0,,,,,,,,,,,,,,,,,,BUF
2015021175,20152016,2,2016-04-02,False,2016-04-03T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,3,18,Predators,Nashville,de Nashville,NSH,2,5,SO,3,SO,8473503.0,,,,,,,,,,,,,,,,,,,SJS
2015021176,20152016,2,2016-04-02,False,2016-04-03T02:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,20,Flames,Calgary,de Calgary,CGY,5,22,Oilers,Edmonton,d'Edmonton,EDM,0,3,REG,3,REG,8475299.0,8474150.0,,,,,,,,,,,,,,,,,,CGY
2015021177,20152016,2,2016-04-02,False,2016-04-03T02:00:00Z,-04:00,-07:00,America/Phoenix,OFF,OK,15,Capitals,Washington,de Washington,WSH,0,53,Coyotes,Arizona,de l'Arizona,ARI,3,3,REG,3,REG,8469608.0,8462038.0,,,,,,,,,,,,,,,,,,ARI
2015021178,20152016,2,2016-04-03,False,2016-04-03T16:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,6,Bruins,Boston,de Boston,BOS,4,16,Blackhawks,Chicago,de Chicago,CHI,6,3,REG,3,REG,8474152.0,8478550.0,,,,,,,,,,,,,,,,,,CHI
2015021179,20152016,2,2016-04-03,False,2016-04-03T21:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,2,5,Penguins,Pittsburgh,de Pittsburgh,PIT,6,3,REG,3,REG,8476899.0,8471887.0,,,,,,,,,,,,,,,,,,PIT
2015021181,20152016,2,2016-04-03,False,2016-04-04T00:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,5,21,Avalanche,Colorado,du Colorado,COL,1,3,REG,3,REG,8474596.0,8475175.0,,,,,,,,,,,,,,,,,,STL
2015021180,20152016,2,2016-04-03,False,2016-04-04T00:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,1,52,Jets,Winnipeg,de Winnipeg,WPG,5,3,REG,3,REG,8471715.0,8469501.0,,,,,,,,,,,,,,,,,,WPG
2015021182,20152016,2,2016-04-03,False,2016-04-04T01:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,25,Stars,Dallas,de Dallas,DAL,1,24,Ducks,Anaheim,d'Anaheim,ANA,3,3,REG,3,REG,8476434.0,8470616.0,,,,,,,,,,,,,,,,,,ANA
2015021183,20152016,2,2016-04-04,False,2016-04-04T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2,2,Islanders,New York,de New York,NYI,5,3,REG,3,REG,8471306.0,8475754.0,,,,,,,,,,,,,,,,,,NYI
2015021184,20152016,2,2016-04-04,False,2016-04-04T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,4,29,Blue Jackets,Columbus,de Columbus,CBJ,2,3,REG,3,REG,8468685.0,8475692.0,,,,,,,,,,,,,,,,,,NYR
2015021185,20152016,2,2016-04-04,False,2016-04-04T23:30:00Z,-04:00,-04:00,America/Toronto,OFF,OK,13,Panthers,Florida,de la Floride,FLA,4,10,Maple Leafs,Toronto,de Toronto,TOR,3,3,REG,3,REG,8471219.0,8477493.0,,,,,,,,,,,,,,,,,,FLA
2015021186,20152016,2,2016-04-04,False,2016-04-05T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,2,19,Blues,St. Louis,de St. Louis,STL,5,3,REG,3,REG,8470880.0,8475765.0,,,,,,,,,,,,,,,,,,STL
2015021187,20152016,2,2016-04-04,False,2016-04-05T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,2,23,Canucks,Vancouver,de Vancouver,VAN,3,3,REG,3,REG,8468011.0,8477955.0,,,,,,,,,,,,,,,,,,VAN
2015021191,20152016,2,2016-04-05,False,2016-04-05T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,4,15,Capitals,Washington,de Washington,WSH,3,4,OT,3,OT,8476444.0,8474066.0,,,,,,,,,,,,,,,,,,NYI
2015021189,20152016,2,2016-04-05,False,2016-04-05T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,3,1,Devils,New Jersey,du New Jersey,NJD,1,3,REG,3,REG,8473434.0,8475728.0,,,,,,,,,,,,,,,,,,BUF
2015021188,20152016,2,2016-04-05,False,2016-04-05T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,2,6,Bruins,Boston,de Boston,BOS,1,5,SO,3,SO,8470320.0,,,,,,,,,,,,,,,,,,,CAR
2015021192,20152016,2,2016-04-05,False,2016-04-05T23:30:00Z,-04:00,-04:00,America/Montreal,OFF,OK,13,Panthers,Florida,de la Floride,FLA,4,8,Canadiens,Montréal,de Montréal,MTL,1,3,REG,3,REG,8466141.0,8475760.0,,,,,,,,,,,,,,,,,,FLA
2015021193,20152016,2,2016-04-05,False,2016-04-05T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,5,9,Senators,Ottawa,d'Ottawa,OTT,3,3,REG,3,REG,8476899.0,8474176.0,,,Sénateurs,,,,,,,,,,,,,,,PIT
2015021190,20152016,2,2016-04-05,False,2016-04-05T23:30:00Z,-04:00,-04:00,America/New_York,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2,3,Rangers,New York,de New York,NYR,3,3,REG,3,REG,8468685.0,8475184.0,,,,,,,,,,,,,,,,,,NYR
2015021195,20152016,2,2016-04-05,False,2016-04-06T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,3,30,Wild,Minnesota,du Minnesota,MIN,0,3,REG,3,REG,8473503.0,8474053.0,,,,,,,,,,,,,,,,,,SJS
2015021194,20152016,2,2016-04-05,False,2016-04-06T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,3,18,Predators,Nashville,de Nashville,NSH,4,3,REG,3,REG,8471469.0,8475225.0,,,,,,,,,,,,,,,,,,NSH
2015021196,20152016,2,2016-04-05,False,2016-04-06T00:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,2,16,Blackhawks,Chicago,de Chicago,CHI,6,3,REG,3,REG,8474152.0,8474141.0,,,,,,,,,,,,,,,,,,CHI
2015021197,20152016,2,2016-04-05,False,2016-04-06T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,5,20,Flames,Calgary,de Calgary,CGY,4,4,OT,3,OT,8473523.0,8470604.0,,,,,,,,,,,,,,,,,,LAK
2015021198,20152016,2,2016-04-05,False,2016-04-06T02:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,2,24,Ducks,Anaheim,d'Anaheim,ANA,1,4,OT,3,OT,8474636.0,8471218.0,,,,,,,,,,,,,,,,,,WPG
2015021199,20152016,2,2016-04-06,False,2016-04-06T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,5,10,Maple Leafs,Toronto,de Toronto,TOR,1,3,REG,3,REG,8475683.0,8471273.0,,,,,,,,,,,,,,,,,,CBJ
2015021201,20152016,2,2016-04-06,False,2016-04-06T23:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,2,22,Oilers,Edmonton,d'Edmonton,EDM,6,3,REG,3,REG,8475660.0,8478402.0,,,,,,,,,,,,,,,,,,EDM
2015021200,20152016,2,2016-04-06,False,2016-04-07T00:00:00Z,-04:00,-04:00,America/Detroit,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,0,17,Red Wings,Detroit,de Detroit,DET,3,3,REG,3,REG,8470657.0,8471794.0,,,,,,,,,,,,,,,,,,DET
2015021207,20152016,2,2016-04-07,False,2016-04-07T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,4,12,Hurricanes,Carolina,de la Caroline,CAR,2,3,REG,3,REG,8479292.0,8477901.0,,,,,,,,,,,,,,,,,,MTL
2015021204,20152016,2,2016-04-07,False,2016-04-07T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,2,Islanders,New York,de New York,NYI,4,3,Rangers,New York,de New York,NYR,1,3,REG,3,REG,8471306.0,8475231.0,,,,,,,,,,,,,,,,,,NYI
2015021206,20152016,2,2016-04-07,False,2016-04-07T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4,15,Capitals,Washington,de Washington,WSH,3,4,OT,3,OT,8476899.0,8471675.0,,,,,,,,,,,,,,,,,,PIT
2015021202,20152016,2,2016-04-07,False,2016-04-07T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,2,6,Bruins,Boston,de Boston,BOS,5,3,REG,3,REG,8471695.0,8476792.0,,,,,,,,,,,,,,,,,,BOS
2015021203,20152016,2,2016-04-07,False,2016-04-07T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4,1,Devils,New Jersey,du New Jersey,NJD,2,3,REG,3,REG,8471750.0,8477494.0,,,,,,,,,,,,,,,,,,TBL
2015021205,20152016,2,2016-04-07,False,2016-04-07T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,4,4,Flyers,Philadelphia,de Philadelphie,PHI,3,4,OT,3,OT,8473541.0,8474581.0,,,,,,,,,,,,,,,,,,TOR
2015021208,20152016,2,2016-04-07,False,2016-04-07T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,13,Panthers,Florida,de la Floride,FLA,1,9,Senators,Ottawa,d'Ottawa,OTT,3,3,REG,3,REG,8467950.0,8477210.0,,,Sénateurs,,,,,,,,,,,,,,,OTT
2015021209,20152016,2,2016-04-07,False,2016-04-08T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,2,18,Predators,Nashville,de Nashville,NSH,3,4,OT,3,OT,8471469.0,8474600.0,,,,,,,,,,,,,,,,,,NSH
2015021211,20152016,2,2016-04-07,False,2016-04-08T00:30:00Z,-04:00,-05:00,US/Central,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,2,25,Stars,Dallas,de Dallas,DAL,4,3,REG,3,REG,8470140.0,8474818.0,,,,,,,,,,,,,,,,,,DAL
2015021210,20152016,2,2016-04-07,False,2016-04-08T00:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,2,16,Blackhawks,Chicago,de Chicago,CHI,1,4,OT,3,OT,8470880.0,8475765.0,,,,,,,,,,,,,,,,,,STL
2015021212,20152016,2,2016-04-07,False,2016-04-08T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,3,20,Flames,Calgary,de Calgary,CGY,7,3,REG,3,REG,8475299.0,8474577.0,,,,,,,,,,,,,,,,,,CGY
2015021213,20152016,2,2016-04-07,False,2016-04-08T02:30:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,1,26,Kings,Los Angeles,de Los Angeles,LAK,2,3,REG,3,REG,8471734.0,8471346.0,,,,,,,,,,,,,,,,,,LAK
2015021214,20152016,2,2016-04-07,False,2016-04-08T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,5,28,Sharks,San Jose,de San Jose,SJS,4,3,REG,3,REG,8471715.0,8470834.0,,,,,,,,,,,,,,,,,,WPG
2015021215,20152016,2,2016-04-08,False,2016-04-08T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,4,7,Sabres,Buffalo,de Buffalo,BUF,1,3,REG,3,REG,8476914.0,8473422.0,,,,,,,,,,,,,,,,,,CBJ
2015021216,20152016,2,2016-04-09,False,2016-04-09T16:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,6,6,Bruins,Boston,de Boston,BOS,1,3,REG,3,REG,8477202.0,8474250.0,,Sénateurs,,,,,,,,,,,,,,,,OTT
2015021217,20152016,2,2016-04-09,False,2016-04-09T16:30:00Z,-04:00,-04:00,America/New_York,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,2,3,Rangers,New York,de New York,NYR,3,3,REG,3,REG,8477293.0,8475715.0,,,,,,,,,,,,,,,,,,NYR
2015021218,20152016,2,2016-04-09,False,2016-04-09T19:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,1,4,Flyers,Philadelphia,de Philadelphie,PHI,3,3,REG,3,REG,8473461.0,8474190.0,,,,,,,,,,,,,,,,,,PHI
2015021219,20152016,2,2016-04-09,False,2016-04-09T21:30:00Z,-04:00,-06:00,America/Denver,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,5,21,Avalanche,Colorado,du Colorado,COL,3,3,REG,3,REG,8476434.0,8470612.0,,,,,,,,,,,,,,,,,,ANA
2015021221,20152016,2,2016-04-09,False,2016-04-09T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,2,13,Panthers,Florida,de la Floride,FLA,5,3,REG,3,REG,8466141.0,8477932.0,,,,,,,,,,,,,,,,,,FLA
2015021224,20152016,2,2016-04-09,False,2016-04-09T23:00:00Z,-04:00,-05:00,US/Central,OFF,OK,20,Flames,Calgary,de Calgary,CGY,2,30,Wild,Minnesota,du Minnesota,MIN,1,3,REG,3,REG,8473404.0,8476890.0,,,,,,,,,,,,,,,,,,CGY
2015021223,20152016,2,2016-04-09,False,2016-04-09T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,4,29,Blue Jackets,Columbus,de Columbus,CBJ,5,4,OT,3,OT,8475683.0,8468486.0,,,,,,,,,,,,,,,,,,CBJ
2015021220,20152016,2,2016-04-09,False,2016-04-09T23:00:00Z,-04:00,-04:00,America/Montreal,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2,8,Canadiens,Montréal,de Montréal,MTL,5,3,REG,3,REG,8477237.0,8474157.0,,,,,,,,,,,,,,,,,,MTL
2015021222,20152016,2,2016-04-09,False,2016-04-09T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,1,1,Devils,New Jersey,du New Jersey,NJD,5,3,REG,3,REG,8471239.0,8474641.0,,,,,,,,,,,,,,,,,,NJD
2015021225,20152016,2,2016-04-09,False,2016-04-09T23:30:00Z,-04:00,-04:00,America/New_York,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,4,2,Islanders,New York,de New York,NYI,3,4,OT,3,OT,8476999.0,8467407.0,,,,,,,,,,,,,,,,,,BUF
2015021226,20152016,2,2016-04-09,False,2016-04-10T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,15,Capitals,Washington,de Washington,WSH,5,19,Blues,St. Louis,de St. Louis,STL,1,3,REG,3,REG,8474651.0,8471214.0,,,,,,,,,,,,,,,,,,WSH
2015021227,20152016,2,2016-04-09,False,2016-04-10T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,18,Predators,Nashville,de Nashville,NSH,2,25,Stars,Dallas,de Dallas,DAL,3,3,REG,3,REG,8474550.0,8469455.0,,,,,,,,,,,,,,,,,,DAL
2015021228,20152016,2,2016-04-09,False,2016-04-10T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,3,23,Canucks,Vancouver,de Vancouver,VAN,4,5,SO,3,SO,8474593.0,,Markström,,,,,,,,,,,,,,,,,VAN
2015021229,20152016,2,2016-04-09,False,2016-04-10T02:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,4,26,Kings,Los Angeles,de Los Angeles,LAK,3,5,SO,3,SO,8471715.0,,,,,,,,,,,,,,,,,,,WPG
2015021230,20152016,2,2016-04-09,False,2016-04-10T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,0,28,Sharks,San Jose,de San Jose,SJS,1,3,REG,3,REG,8474889.0,8470794.0,,,,,,,,,,,,,,,,,,SJS
2015020716,20152016,2,2016-04-10,False,2016-04-10T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,5,2,Islanders,New York,de New York,NYI,2,3,REG,3,REG,8473607.0,8477290.0,,,,,,,,,,,,,,,,,,PHI
2015020704,20152016,2,2016-04-10,False,2016-04-10T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,2,15,Capitals,Washington,de Washington,WSH,0,3,REG,3,REG,8475883.0,8470621.0,,,,,,,,,,,,,,,,,,ANA
2015030121,20152016,3,2016-04-13,False,2016-04-13T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,2,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3,3,REG,3,REG,8471750.0,8473986.0,,,,/schedule/playoff-series/2016/series-b/lightning-vs-redwings,1.0,R1,1st Round,B,4.0,1.0,0.0,1.0,,,,,,TBL
2015030141,20152016,3,2016-04-13,False,2016-04-14T00:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,2,5,Penguins,Pittsburgh,de Pittsburgh,PIT,5,3,REG,3,REG,8473553.0,8475832.0,,,,/schedule/playoff-series/2016/series-d/penguins-vs-rangers,1.0,R1,1st Round,D,4.0,1.0,0.0,1.0,,,,,,PIT
2015030161,20152016,3,2016-04-13,False,2016-04-14T01:30:00Z,-04:00,-05:00,US/Central,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,0,19,Blues,St. Louis,de St. Louis,STL,1,4,OT,3,OT,8470880.0,8470655.0,,,,/schedule/playoff-series/2016/series-f/blues-vs-blackhawks,1.0,R1,1st Round,F,4.0,1.0,0.0,1.0,,,,,,STL
2015030131,20152016,3,2016-04-14,False,2016-04-14T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,0,15,Capitals,Washington,de Washington,WSH,2,3,REG,3,REG,8474651.0,8474590.0,,,,/schedule/playoff-series/2016/series-c/capitals-vs-flyers,1.0,R1,1st Round,C,4.0,1.0,0.0,1.0,,,,,,WSH
2015030111,20152016,3,2016-04-14,False,2016-04-15T00:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,5,13,Panthers,Florida,de la Floride,FLA,4,3,REG,3,REG,8471306.0,8476458.0,,,,/schedule/playoff-series/2016/series-a/panthers-vs-islanders,1.0,R1,1st Round,A,4.0,0.0,1.0,1.0,,,,,,NYI
