id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.number,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalie.lastName.de,winningGoalie.lastName.sv,awayTeam.commonName.fr,homeTeam.commonName.fr,seriesUrl,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,specialEvent.parentId,specialEvent.name.default,specialEvent.name.fr,periodDescriptor.otPeriods,venue.sv,winningGoalScorer.playerId,tricode_winteam
2017021106,20172018,2,2018-03-17,False,2018-03-18T01:00:00Z,-04:00,-07:00,America/Phoenix,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,3,53,Coyotes,Arizona,de l'Arizona,ARI,1,3,REG,3,REG,8471227.0,,,,,,,,,,,,,,,,,,,,MIN
2017021107,20172018,2,2018-03-17,False,2018-03-18T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,5,23,Canucks,Vancouver,de Vancouver,VAN,3,3,REG,3,REG,8477180.0,,,,,,,,,,,,,,,,,,,,SJS
2017021108,20172018,2,2018-03-18,False,2018-03-18T19:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,1,21,Avalanche,Colorado,du Colorado,COL,5,3,REG,3,REG,8473575.0,,,,,,,,,,,,,,,,,,,,COL
2017021109,20172018,2,2018-03-18,False,2018-03-18T20:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,20,Flames,Calgary,de Calgary,CGY,0,54,Golden Knights,Vegas,de Vegas,VGK,4,3,REG,3,REG,8470594.0,,,,,,,,,,,,,,,,,,,,VGK
2017021112,20172018,2,2018-03-18,False,2018-03-18T21:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,15,Capitals,Washington,de Washington,WSH,3,4,Flyers,Philadelphia,de Philadelphie,PHI,6,3,REG,3,REG,8475852.0,,,,,,,,,,,,,,,,,,,,PHI
2017021111,20172018,2,2018-03-18,False,2018-03-18T21:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,4,2,Islanders,New York,de New York,NYI,3,3,REG,3,REG,8474152.0,,,,,,,,,,,,,,,,,,,,CAR
2017021110,20172018,2,2018-03-18,False,2018-03-18T21:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,1,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3,3,REG,3,REG,8475839.0,,,,,,,,,,,,,,,,,,,,TBL
2017021113,20172018,2,2018-03-18,False,2018-03-18T23:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,5,16,Blackhawks,Chicago,de Chicago,CHI,4,4,OT,3,OT,8474596.0,,,,,,,,,,,,,,,,,,,,STL
2017021114,20172018,2,2018-03-18,False,2018-03-18T23:30:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,25,Stars,Dallas,de Dallas,DAL,2,52,Jets,Winnipeg,de Winnipeg,WPG,4,3,REG,3,REG,8476945.0,,,,,,,,,,,,,,,,,,,,WPG
2017021115,20172018,2,2018-03-18,False,2018-03-19T01:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,2,24,Ducks,Anaheim,d'Anaheim,ANA,4,3,REG,3,REG,8476434.0,,,,,,,,,,,,,,,,,,,,ANA
2017021117,20172018,2,2018-03-19,False,2018-03-19T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,18,Predators,Nashville,de Nashville,NSH,4,7,Sabres,Buffalo,de Buffalo,BUF,0,3,REG,3,REG,8471469.0,,,,,,,,,,,,,,,,,,,,NSH
2017021116,20172018,2,2018-03-19,False,2018-03-19T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,5,6,Bruins,Boston,de Boston,BOS,4,4,OT,3,OT,8476914.0,,,,,,,,,,,,,,,,,,,,CBJ
2017021118,20172018,2,2018-03-19,False,2018-03-19T23:30:00Z,-04:00,-04:00,America/Montreal,OFF,OK,13,Panthers,Florida,de la Floride,FLA,2,8,Canadiens,Montréal,de Montréal,MTL,0,3,REG,3,REG,8466141.0,,,,,,,,,,,,,,,,,,,,FLA
2017021119,20172018,2,2018-03-19,False,2018-03-20T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,4,30,Wild,Minnesota,du Minnesota,MIN,3,4,OT,3,OT,8471734.0,,,,,,,,,,,,,,,,,,,,LAK
2017021120,20172018,2,2018-03-19,False,2018-03-20T02:00:00Z,-04:00,-07:00,America/Phoenix,OFF,OK,20,Flames,Calgary,de Calgary,CGY,2,53,Coyotes,Arizona,de l'Arizona,ARI,5,3,REG,3,REG,8477293.0,,,,,,,,,,,,,,,,,,,,ARI
2017021121,20172018,2,2018-03-20,False,2018-03-20T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,1,2,Islanders,New York,de New York,NYI,4,3,REG,3,REG,8476444.0,,,,,,,,,,,,,,,,,,,,NYI
2017021124,20172018,2,2018-03-20,False,2018-03-20T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,7,12,Hurricanes,Carolina,de la Caroline,CAR,3,3,REG,3,REG,8475660.0,,,,,,,,,,,,,,,,,,,,EDM
2017021123,20172018,2,2018-03-20,False,2018-03-20T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,25,Stars,Dallas,de Dallas,DAL,3,15,Capitals,Washington,de Washington,WSH,4,3,REG,3,REG,8474651.0,,,,,,,,,,,,,,,,,,,,WSH
2017021122,20172018,2,2018-03-20,False,2018-03-20T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,5,3,Rangers,New York,de New York,NYR,3,3,REG,3,REG,8475683.0,,,,,,,,,,,,,,,,,,,,CBJ
2017021125,20172018,2,2018-03-20,False,2018-03-20T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,13,Panthers,Florida,de la Floride,FLA,7,9,Senators,Ottawa,d'Ottawa,OTT,2,3,REG,3,REG,8473503.0,,,,Sénateurs,,,,,,,,,,,,,,,,FLA
2017021126,20172018,2,2018-03-20,False,2018-03-20T23:30:00Z,-04:00,-04:00,America/Detroit,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,4,17,Red Wings,Detroit,de Detroit,DET,5,5,SO,3,SO,8470657.0,,,,,,,,,,,,,,,,,,,,DET
2017021127,20172018,2,2018-03-20,False,2018-03-20T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,3,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4,3,REG,3,REG,8476883.0,,,,,,,,,,,,,,,,,,,,TBL
2017021128,20172018,2,2018-03-20,False,2018-03-21T00:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,1,52,Jets,Winnipeg,de Winnipeg,WPG,2,4,OT,3,OT,8477480.0,,,,,,,,,,,,,,,,,,,,WPG
2017021129,20172018,2,2018-03-20,False,2018-03-21T00:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,5,16,Blackhawks,Chicago,de Chicago,CHI,1,3,REG,3,REG,8473575.0,,,,,,,,,,,,,,,,,,,,COL
2017021130,20172018,2,2018-03-20,False,2018-03-21T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,1,54,Golden Knights,Vegas,de Vegas,VGK,4,3,REG,3,REG,8470594.0,,,,,,,,,,,,,,,,,,,,VGK
2017021131,20172018,2,2018-03-20,False,2018-03-21T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,2,28,Sharks,San Jose,de San Jose,SJS,6,3,REG,3,REG,8474889.0,,,,,,,,,,,,,,,,,,,,SJS
2017021133,20172018,2,2018-03-21,False,2018-03-21T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,3,5,Penguins,Pittsburgh,de Pittsburgh,PIT,5,3,REG,3,REG,8479193.0,,,,,,,,,,,,,,,,,,,,PIT
2017021132,20172018,2,2018-03-21,False,2018-03-21T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,4,7,Sabres,Buffalo,de Buffalo,BUF,1,3,REG,3,REG,8477293.0,,,,,,,,,,,,,,,,,,,,ARI
2017021134,20172018,2,2018-03-21,False,2018-03-22T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,6,Bruins,Boston,de Boston,BOS,1,19,Blues,St. Louis,de St. Louis,STL,2,4,OT,3,OT,8474596.0,,,,,,,,,,,,,,,,,,,,STL
2017021135,20172018,2,2018-03-21,False,2018-03-22T01:30:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,4,20,Flames,Calgary,de Calgary,CGY,0,3,REG,3,REG,8476434.0,,,,,,,,,,,,,,,,,,,,ANA
2017021137,20172018,2,2018-03-22,False,2018-03-22T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,3,4,Flyers,Philadelphia,de Philadelphie,PHI,4,3,REG,3,REG,8479312.0,,,,,,,,,,,,,,,,,,,,PHI
2017021139,20172018,2,2018-03-22,False,2018-03-22T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,13,Panthers,Florida,de la Floride,FLA,0,29,Blue Jackets,Columbus,de Columbus,CBJ,4,3,REG,3,REG,8475683.0,,,,,,,,,,,,,,,,,,,,CBJ
2017021136,20172018,2,2018-03-22,False,2018-03-22T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,7,2,Islanders,New York,de New York,NYI,6,3,REG,3,REG,8476883.0,,,,,,,,,,,,,,,,,,,,TBL
2017021138,20172018,2,2018-03-22,False,2018-03-22T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,5,12,Hurricanes,Carolina,de la Caroline,CAR,6,3,REG,3,REG,8470320.0,,,,,,,,,,,,,,,,,,,,CAR
2017021141,20172018,2,2018-03-22,False,2018-03-22T23:30:00Z,-04:00,-04:00,America/Detroit,OFF,OK,15,Capitals,Washington,de Washington,WSH,1,17,Red Wings,Detroit,de Detroit,DET,0,3,REG,3,REG,8475831.0,,,,,,,,,,,,,,,,,,,,WSH
2017021140,20172018,2,2018-03-22,False,2018-03-22T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,6,9,Senators,Ottawa,d'Ottawa,OTT,2,3,REG,3,REG,8475660.0,,,,Sénateurs,,,,,,,,,,,,,,,,EDM
2017021142,20172018,2,2018-03-22,False,2018-03-23T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,5,18,Predators,Nashville,de Nashville,NSH,2,3,REG,3,REG,8475883.0,,,,,,,,,,,,,,,,,,,,TOR
2017021143,20172018,2,2018-03-22,False,2018-03-23T00:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,5,16,Blackhawks,Chicago,de Chicago,CHI,2,3,REG,3,REG,8474593.0,,Markström,,,,,,,,,,,,,,,,,,VAN
2017021144,20172018,2,2018-03-22,False,2018-03-23T01:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,7,21,Avalanche,Colorado,du Colorado,COL,1,3,REG,3,REG,8471734.0,,,,,,,,,,,,,,,,,,,,LAK
2017021145,20172018,2,2018-03-22,False,2018-03-23T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,1,28,Sharks,San Jose,de San Jose,SJS,2,4,OT,3,OT,8474889.0,,,,,,,,,,,,,,,,,,,,SJS
2017021146,20172018,2,2018-03-23,False,2018-03-23T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,3,7,Sabres,Buffalo,de Buffalo,BUF,0,3,REG,3,REG,8474550.0,,,,,,,,,,,,,,,,,,,,MTL
2017021147,20172018,2,2018-03-23,False,2018-03-23T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,4,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,4,OT,3,OT,8476234.0,,,,,,,,,,,,,,,,,,,,NJD
2017021149,20172018,2,2018-03-23,False,2018-03-24T00:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,2,52,Jets,Winnipeg,de Winnipeg,WPG,3,4,OT,3,OT,8476945.0,,,,,,,,,,,,,,,,,,,,WPG
2017021148,20172018,2,2018-03-23,False,2018-03-24T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,1,19,Blues,St. Louis,de St. Louis,STL,4,3,REG,3,REG,8474596.0,,,,,,,,,,,,,,,,,,,,STL
2017021150,20172018,2,2018-03-23,False,2018-03-24T00:30:00Z,-04:00,-05:00,US/Central,OFF,OK,6,Bruins,Boston,de Boston,BOS,3,25,Stars,Dallas,de Dallas,DAL,2,3,REG,3,REG,8471695.0,,,,,,,,,,,,,,,,,,,,BOS
2017021151,20172018,2,2018-03-24,False,2018-03-24T19:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,1,21,Avalanche,Colorado,du Colorado,COL,2,5,SO,3,SO,8473575.0,,,,,,,,,,,,,,,,,,,,COL
2017021152,20172018,2,2018-03-24,False,2018-03-24T20:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,20,Flames,Calgary,de Calgary,CGY,1,28,Sharks,San Jose,de San Jose,SJS,5,3,REG,3,REG,8474889.0,,,,,,,,,,,,,,,,,,,,SJS
2017021155,20172018,2,2018-03-24,False,2018-03-24T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,5,9,Senators,Ottawa,d'Ottawa,OTT,2,3,REG,3,REG,8470320.0,,,,Sénateurs,,,,,,,,,,,,,,,,CAR
2017021159,20172018,2,2018-03-24,False,2018-03-24T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,1,3,Rangers,New York,de New York,NYR,5,3,REG,3,REG,8480382.0,,,,,,,,,,,,,,,,,,,,NYR
2017021158,20172018,2,2018-03-24,False,2018-03-24T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,3,2,Islanders,New York,de New York,NYI,1,3,REG,3,REG,8476341.0,,,,,,,,,,,,,,,,,,,,CHI
2017021157,20172018,2,2018-03-24,False,2018-03-24T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,1,1,Devils,New Jersey,du New Jersey,NJD,2,3,REG,3,REG,8476234.0,,,,,,,,,,,,,,,,,,,,NJD
2017021154,20172018,2,2018-03-24,False,2018-03-24T23:00:00Z,-04:00,-04:00,America/Montreal,OFF,OK,15,Capitals,Washington,de Washington,WSH,6,8,Canadiens,Montréal,de Montréal,MTL,4,3,REG,3,REG,8475831.0,,,,,,,,,,,,,,,,,,,,WSH
2017021160,20172018,2,2018-03-24,False,2018-03-24T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,2,29,Blue Jackets,Columbus,de Columbus,CBJ,1,3,REG,3,REG,8474596.0,,,,,,,,,,,,,,,,,,,,STL
2017021156,20172018,2,2018-03-24,False,2018-03-24T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,2,13,Panthers,Florida,de la Floride,FLA,4,3,REG,3,REG,8473503.0,,,,,,,,,,,,,,,,,,,,FLA
2017021153,20172018,2,2018-03-24,False,2018-03-24T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,3,10,Maple Leafs,Toronto,de Toronto,TOR,4,3,REG,3,REG,8475883.0,,,,,,,,,,,,,,,,,,,,TOR
2017021161,20172018,2,2018-03-24,False,2018-03-25T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,18,Predators,Nashville,de Nashville,NSH,1,30,Wild,Minnesota,du Minnesota,MIN,4,3,REG,3,REG,8471227.0,,,,,,,,,,,,,,,,,,,,MIN
2017021162,20172018,2,2018-03-24,False,2018-03-25T02:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,2,22,Oilers,Edmonton,d'Edmonton,EDM,3,3,REG,3,REG,8475660.0,,,,,,,,,,,,,,,,,,,,EDM
2017021163,20172018,2,2018-03-25,False,2018-03-25T16:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,4,5,Penguins,Pittsburgh,de Pittsburgh,PIT,5,4,OT,3,OT,8476899.0,,,,,,,,,,,,,,,,,,,,PIT
2017021165,20172018,2,2018-03-25,False,2018-03-25T23:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,18,Predators,Nashville,de Nashville,NSH,4,52,Jets,Winnipeg,de Winnipeg,WPG,5,5,SO,3,SO,8476945.0,,,,,,,,,,,,,,,,,,,,WPG
2017021164,20172018,2,2018-03-25,False,2018-03-25T23:00:00Z,-04:00,-05:00,US/Central,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,4,25,Stars,Dallas,de Dallas,DAL,1,3,REG,3,REG,8474593.0,,Markström,,,,,,,,,,,,,,,,,,VAN
2017021166,20172018,2,2018-03-25,False,2018-03-25T23:30:00Z,-04:00,-05:00,US/Central,OFF,OK,6,Bruins,Boston,de Boston,BOS,2,30,Wild,Minnesota,du Minnesota,MIN,1,4,OT,3,OT,8471695.0,,,,,,,,,,,,,,,,,,,,BOS
2017021167,20172018,2,2018-03-25,False,2018-03-26T01:30:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,5,22,Oilers,Edmonton,d'Edmonton,EDM,4,4,OT,3,OT,8476434.0,,,,,,,,,,,,,,,,,,,,ANA
2017021169,20172018,2,2018-03-26,False,2018-03-26T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,13,Panthers,Florida,de la Floride,FLA,3,2,Islanders,New York,de New York,NYI,0,3,REG,3,REG,8473503.0,,,,,,,,,,,,,,,,,,,,FLA
2017021168,20172018,2,2018-03-26,False,2018-03-26T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,3,10,Maple Leafs,Toronto,de Toronto,TOR,2,3,REG,3,REG,8473434.0,,,,,,,,,,,,,,,,,,,,BUF
2017021171,20172018,2,2018-03-26,False,2018-03-26T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,1,12,Hurricanes,Carolina,de la Caroline,CAR,4,3,REG,3,REG,8470320.0,,,Sénateurs,,,,,,,,,,,,,,,,,CAR
2017021172,20172018,2,2018-03-26,False,2018-03-26T23:30:00Z,-04:00,-04:00,America/Montreal,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,2,8,Canadiens,Montréal,de Montréal,MTL,4,3,REG,3,REG,8471679.0,,,,,,,,,,,,,,,,,,,,MTL
2017021170,20172018,2,2018-03-26,False,2018-03-26T23:30:00Z,-04:00,-04:00,America/New_York,OFF,OK,15,Capitals,Washington,de Washington,WSH,4,3,Rangers,New York,de New York,NYR,2,3,REG,3,REG,8475831.0,,,,,,,,,,,,,,,,,,,,WSH
2017021173,20172018,2,2018-03-26,False,2018-03-26T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,4,14,Lightning,Tampa Bay,de Tampa Bay,TBL,1,3,REG,3,REG,8477293.0,,,,,,,,,,,,,,,,,,,,ARI
2017021174,20172018,2,2018-03-26,False,2018-03-27T00:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,4,16,Blackhawks,Chicago,de Chicago,CHI,3,5,SO,3,SO,8474889.0,,,,,,,,,,,,,,,,,,,,SJS
2017021175,20172018,2,2018-03-26,False,2018-03-27T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,1,54,Golden Knights,Vegas,de Vegas,VGK,4,3,REG,3,REG,8470594.0,,,,,,,,,,,,,,,,,,,,VGK
2017021176,20172018,2,2018-03-26,False,2018-03-27T02:30:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,20,Flames,Calgary,de Calgary,CGY,0,26,Kings,Los Angeles,de Los Angeles,LAK,3,3,REG,3,REG,8471734.0,,,,,,,,,,,,,,,,,,,,LAK
2017021177,20172018,2,2018-03-27,False,2018-03-27T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,3,1,Devils,New Jersey,du New Jersey,NJD,4,3,REG,3,REG,8476234.0,,,,,,,,,,,,,,,,,,,,NJD
2017021178,20172018,2,2018-03-27,False,2018-03-27T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,4,9,Senators,Ottawa,d'Ottawa,OTT,3,3,REG,3,REG,8470860.0,,,,Sénateurs,,,,,,,,,,,,,,,,NYI
2017021179,20172018,2,2018-03-27,False,2018-03-27T23:30:00Z,-04:00,-04:00,America/Detroit,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,2,17,Red Wings,Detroit,de Detroit,DET,5,3,REG,3,REG,8470657.0,,,,,,,,,,,,,,,,,,,,DET
2017021180,20172018,2,2018-03-27,False,2018-03-28T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,2,19,Blues,St. Louis,de St. Louis,STL,3,4,OT,3,OT,8474596.0,,,,,,,,,,,,,,,,,,,,STL
2017021181,20172018,2,2018-03-27,False,2018-03-28T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,1,18,Predators,Nashville,de Nashville,NSH,2,5,SO,3,SO,8471469.0,,,,,,,,,,,,,,,,,,,,NSH
2017021182,20172018,2,2018-03-27,False,2018-03-28T00:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,6,Bruins,Boston,de Boston,BOS,4,52,Jets,Winnipeg,de Winnipeg,WPG,5,5,SO,3,SO,8476945.0,,,,,,,,,,,,,,,,,,,,WPG
2017021183,20172018,2,2018-03-27,False,2018-03-28T00:30:00Z,-04:00,-05:00,US/Central,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,2,25,Stars,Dallas,de Dallas,DAL,3,4,OT,3,OT,8470140.0,,,,,,,,,,,,,,,,,,,,DAL
2017021184,20172018,2,2018-03-27,False,2018-03-28T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,7,22,Oilers,Edmonton,d'Edmonton,EDM,3,3,REG,3,REG,8475683.0,,,,,,,,,,,,,,,,,,,,CBJ
2017021185,20172018,2,2018-03-27,False,2018-03-28T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,1,23,Canucks,Vancouver,de Vancouver,VAN,4,3,REG,3,REG,8474593.0,,Markström,,,,,,,,,,,,,,,,,,VAN
2017021186,20172018,2,2018-03-28,False,2018-03-28T23:30:00Z,-04:00,-04:00,America/Toronto,OFF,OK,13,Panthers,Florida,de la Floride,FLA,3,10,Maple Leafs,Toronto,de Toronto,TOR,4,3,REG,3,REG,8475883.0,,,,,,,,,,,,,,,,,,,,TOR
2017021187,20172018,2,2018-03-28,False,2018-03-29T00:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,2,15,Capitals,Washington,de Washington,WSH,3,4,OT,3,OT,8474651.0,,,,,,,,,,,,,,,,,,,,WSH
2017021188,20172018,2,2018-03-28,False,2018-03-29T02:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,2,21,Avalanche,Colorado,du Colorado,COL,1,3,REG,3,REG,8473607.0,,,,,,,,,,,,,,,,,,,,PHI
2017021189,20172018,2,2018-03-28,False,2018-03-29T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,3,54,Golden Knights,Vegas,de Vegas,VGK,2,3,REG,3,REG,8477293.0,,,,,,,,,,,,,,,,,,,,ARI
2017021191,20172018,2,2018-03-29,False,2018-03-29T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,6,7,Sabres,Buffalo,de Buffalo,BUF,3,3,REG,3,REG,8470657.0,,,,,,,,,,,,,,,,,,,,DET
2017021190,20172018,2,2018-03-29,False,2018-03-29T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2,6,Bruins,Boston,de Boston,BOS,4,3,REG,3,REG,8471695.0,,,,,,,,,,,,,,,,,,,,BOS
2017021192,20172018,2,2018-03-29,False,2018-03-29T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4,1,Devils,New Jersey,du New Jersey,NJD,3,4,OT,3,OT,8476899.0,,,,,,,,,,,,,,,,,,,,PIT
2017021193,20172018,2,2018-03-29,False,2018-03-29T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,13,Panthers,Florida,de la Floride,FLA,2,9,Senators,Ottawa,d'Ottawa,OTT,3,4,OT,3,OT,8467950.0,,,,Sénateurs,,,,,,,,,,,,,,,,OTT
2017021194,20172018,2,2018-03-29,False,2018-03-30T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,3,18,Predators,Nashville,de Nashville,NSH,5,3,REG,3,REG,8477424.0,,,,,,,,,,,,,,,,,,,,NSH
2017021195,20172018,2,2018-03-29,False,2018-03-30T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,25,Stars,Dallas,de Dallas,DAL,2,30,Wild,Minnesota,du Minnesota,MIN,5,3,REG,3,REG,8471227.0,,,,,,,,,,,,,,,,,,,,MIN
