id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.number,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,homeTeam.commonName.fr,awayTeam.commonName.fr,seriesUrl,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,periodDescriptor.otPeriods,winningGoalie.lastName.sv,specialEvent.parentId,specialEvent.name.default,specialEvent.name.fr,tricode_winteam
2014021076,20142015,2,2015-03-21,False,2015-03-22T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,0,25,Stars,Dallas,de Dallas,DAL,4,3,REG,3,REG,8470140.0,8470622.0,,,,,,,,,,,,,,,,,DAL
2014021077,20142015,2,2015-03-21,False,2015-03-22T01:00:00Z,-04:00,-07:00,America/Phoenix,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,53,Coyotes,Arizona,de l'Arizona,ARI,1,3,REG,3,REG,8470594.0,8471476.0,,,,,,,,,,,,,,,,,PIT
2014021078,20142015,2,2015-03-21,False,2015-03-22T02:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,4,22,Oilers,Edmonton,d'Edmonton,EDM,5,4,OT,3,OT,8475681.0,8476454.0,,,,,,,,,,,,,,,,,EDM
2014021079,20142015,2,2015-03-22,False,2015-03-22T16:00:00Z,-04:00,-04:00,America/Detroit,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,1,17,Red Wings,Detroit,de Detroit,DET,2,4,OT,3,OT,8470657.0,8471716.0,,,,,,,,,,,,,,,,,DET
2014021080,20142015,2,2015-03-22,False,2015-03-22T21:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,3,14,Lightning,Tampa Bay,de Tampa Bay,TBL,5,3,REG,3,REG,8471750.0,8474520.0,,,,,,,,,,,,,,,,,TBL
2014021081,20142015,2,2015-03-22,False,2015-03-22T23:30:00Z,-04:00,-04:00,America/New_York,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,2,3,Rangers,New York,de New York,NYR,7,3,REG,3,REG,8475660.0,8474176.0,,,,,,,,,,,,,,,,,NYR
2014021082,20142015,2,2015-03-22,False,2015-03-23T00:00:00Z,-04:00,-07:00,America/Phoenix,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,3,53,Coyotes,Arizona,de l'Arizona,ARI,1,3,REG,3,REG,8474593.0,8471303.0,,,,,,,,,,,,,Markström,,,,VAN
2014021084,20142015,2,2015-03-23,False,2015-03-23T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,3,12,Hurricanes,Carolina,de la Caroline,CAR,1,3,REG,3,REG,8470645.0,8469544.0,,,,,,,,,,,,,,,,,CHI
2014021083,20142015,2,2015-03-23,False,2015-03-23T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,3,1,Devils,New Jersey,du New Jersey,NJD,1,3,REG,3,REG,8471734.0,8475726.0,,,,,,,,,,,,,,,,,LAK
2014021086,20142015,2,2015-03-23,False,2015-03-23T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,2,9,Senators,Ottawa,d'Ottawa,OTT,5,3,REG,3,REG,8477202.0,8475163.0,Sénateurs,,,,,,,,,,,,,,,,OTT
2014021085,20142015,2,2015-03-23,False,2015-03-23T23:30:00Z,-04:00,-04:00,America/Toronto,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,2,10,Maple Leafs,Toronto,de Toronto,TOR,1,3,REG,3,REG,8471227.0,8470598.0,,,,,,,,,,,,,,,,,MIN
2014021087,20142015,2,2015-03-23,False,2015-03-24T00:30:00Z,-04:00,-05:00,US/Central,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,3,25,Stars,Dallas,de Dallas,DAL,4,3,REG,3,REG,8470140.0,8475236.0,,,,,,,,,,,,,,,,,DAL
2014021088,20142015,2,2015-03-23,False,2015-03-24T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,2,20,Flames,Calgary,de Calgary,CGY,3,3,REG,3,REG,8471403.0,8474642.0,,,,,,,,,,,,,,,,,CGY
2014021089,20142015,2,2015-03-23,False,2015-03-24T01:30:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,4,22,Oilers,Edmonton,d'Edmonton,EDM,1,3,REG,3,REG,8471715.0,8470740.0,,,,,,,,,,,,,,,,,WPG
2014021093,20142015,2,2015-03-24,False,2015-03-24T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,3,29,Blue Jackets,Columbus,de Columbus,CBJ,5,3,REG,3,REG,8475683.0,8473422.0,,,,,,,,,,,,,,,,,CBJ
2014021091,20142015,2,2015-03-24,False,2015-03-24T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,4,3,Rangers,New York,de New York,NYR,2,3,REG,3,REG,8471734.0,8470604.0,,,,,,,,,,,,,,,,,LAK
2014021092,20142015,2,2015-03-24,False,2015-03-24T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,3,5,Penguins,Pittsburgh,de Pittsburgh,PIT,2,4,OT,3,OT,8474596.0,8470257.0,,,,,,,,,,,,,,,,,STL
2014021090,20142015,2,2015-03-24,False,2015-03-24T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,2,2,Islanders,New York,de New York,NYI,1,5,SO,3,SO,8471227.0,,,,,,,,,,,,,,,,,,MIN
2014021094,20142015,2,2015-03-24,False,2015-03-24T23:30:00Z,-04:00,-04:00,America/Detroit,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,5,17,Red Wings,Detroit,de Detroit,DET,4,4,OT,3,OT,8469608.0,8476062.0,,,,,,,,,,,,,,,,,ARI
2014021095,20142015,2,2015-03-24,False,2015-03-24T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,13,Panthers,Florida,de la Floride,FLA,3,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4,3,REG,3,REG,8476883.0,8471339.0,,,,,,,,,,,,,,,,,TBL
2014021096,20142015,2,2015-03-24,False,2015-03-25T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,2,18,Predators,Nashville,de Nashville,NSH,3,4,OT,3,OT,8471469.0,8476887.0,,,,,,,,,,,,,,,,,NSH
2014021097,20142015,2,2015-03-24,False,2015-03-25T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,2,23,Canucks,Vancouver,de Vancouver,VAN,5,3,REG,3,REG,8475663.0,8468085.0,,,,,,,,,,,,,,,,,VAN
2014021098,20142015,2,2015-03-25,False,2015-03-26T00:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,1,4,Flyers,Philadelphia,de Philadelphie,PHI,4,3,REG,3,REG,8473461.0,8473466.0,,,,,,,,,,,,,,,,,PHI
2014021099,20142015,2,2015-03-25,False,2015-03-26T00:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,3,22,Oilers,Edmonton,d'Edmonton,EDM,4,3,REG,3,REG,8475681.0,8469485.0,,,,,,,,,,,,,,,,,EDM
2014021100,20142015,2,2015-03-25,False,2015-03-26T02:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,25,Stars,Dallas,de Dallas,DAL,4,20,Flames,Calgary,de Calgary,CGY,3,5,SO,3,SO,8470140.0,,,,,,,,,,,,,,,,,,DAL
2014021105,20142015,2,2015-03-26,False,2015-03-26T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,2,12,Hurricanes,Carolina,de la Caroline,CAR,5,3,REG,3,REG,8470320.0,8469508.0,,,,,,,,,,,,,,,,,CAR
2014021101,20142015,2,2015-03-26,False,2015-03-26T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,3,6,Bruins,Boston,de Boston,BOS,2,4,OT,3,OT,8475883.0,8470612.0,,,,,,,,,,,,,,,,,ANA
2014021103,20142015,2,2015-03-26,False,2015-03-26T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,3,2,Islanders,New York,de New York,NYI,2,3,REG,3,REG,8471734.0,8471685.0,,,,,,,,,,,,,,,,,LAK
2014021102,20142015,2,2015-03-26,False,2015-03-26T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,4,7,Sabres,Buffalo,de Buffalo,BUF,3,4,OT,3,OT,8469608.0,8474040.0,,,,,,,,,,,,,,,,,ARI
2014021104,20142015,2,2015-03-26,False,2015-03-26T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,2,15,Capitals,Washington,de Washington,WSH,3,4,OT,3,OT,8474651.0,8475744.0,,,,,,,,,,,,,,,,,WSH
2014021109,20142015,2,2015-03-26,False,2015-03-26T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,18,Predators,Nashville,de Nashville,NSH,3,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2,3,REG,3,REG,8471469.0,8471390.0,,,,,,,,,,,,,,,,,NSH
2014021106,20142015,2,2015-03-26,False,2015-03-26T23:30:00Z,-04:00,-04:00,America/Toronto,OFF,OK,13,Panthers,Florida,de la Floride,FLA,4,10,Maple Leafs,Toronto,de Toronto,TOR,1,3,REG,3,REG,8466141.0,8474000.0,,,,,,,,,,,,,,,,,FLA
2014021107,20142015,2,2015-03-26,False,2015-03-26T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,5,9,Senators,Ottawa,d'Ottawa,OTT,1,3,REG,3,REG,8475660.0,8467096.0,Sénateurs,,,,,,,,,,,,,,,,NYR
2014021108,20142015,2,2015-03-26,False,2015-03-26T23:30:00Z,-04:00,-04:00,America/Detroit,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,6,17,Red Wings,Detroit,de Detroit,DET,4,3,REG,3,REG,8474550.0,8466139.0,,,,,,,,,,,,,,,,,SJS
2014021110,20142015,2,2015-03-26,False,2015-03-27T00:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,2,52,Jets,Winnipeg,de Winnipeg,WPG,5,3,REG,3,REG,8471715.0,8470289.0,,,,,,,,,,,,,,,,,WPG
2014021111,20142015,2,2015-03-26,False,2015-03-27T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,4,23,Canucks,Vancouver,de Vancouver,VAN,1,3,REG,3,REG,8473499.0,8467338.0,,,,,,,,,,,,,,,,,COL
2014021112,20142015,2,2015-03-27,False,2015-03-28T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,20,Flames,Calgary,de Calgary,CGY,2,30,Wild,Minnesota,du Minnesota,MIN,4,3,REG,3,REG,8471227.0,8469459.0,,,,,,,,,,,,,,,,,MIN
2014021113,20142015,2,2015-03-27,False,2015-03-28T00:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,5,16,Blackhawks,Chicago,de Chicago,CHI,2,3,REG,3,REG,8475683.0,8475246.0,,,,,,,,,,,,,,,,,CBJ
2014021114,20142015,2,2015-03-27,False,2015-03-28T01:30:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,25,Stars,Dallas,de Dallas,DAL,0,22,Oilers,Edmonton,d'Edmonton,EDM,4,3,REG,3,REG,8473614.0,8474586.0,,,,,,,,,,,,,,,,,EDM
2014021115,20142015,2,2015-03-28,False,2015-03-28T16:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,18,Predators,Nashville,de Nashville,NSH,4,15,Capitals,Washington,de Washington,WSH,3,3,REG,3,REG,8471469.0,8467371.0,,,,,,,,,,,,,,,,,NSH
2014021117,20142015,2,2015-03-28,False,2015-03-28T17:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,3,2,Islanders,New York,de New York,NYI,2,3,REG,3,REG,8475883.0,8471699.0,,,,,,,,,,,,,,,,,ANA
2014021118,20142015,2,2015-03-28,False,2015-03-28T17:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,3,4,Flyers,Philadelphia,de Philadelphie,PHI,2,5,SO,3,SO,8471774.0,,,,,,,,,,,,,,,,,,SJS
2014021119,20142015,2,2015-03-28,False,2015-03-28T17:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,2,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,3,REG,3,REG,8471306.0,8471675.0,,,,,,,,,,,,,,,,,PIT
2014021116,20142015,2,2015-03-28,False,2015-03-28T17:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,2,6,Bruins,Boston,de Boston,BOS,4,3,REG,3,REG,8471695.0,8471262.0,,,,,,,,,,,,,,,,,BOS
2014021120,20142015,2,2015-03-28,False,2015-03-28T18:00:00Z,-04:00,-04:00,America/Detroit,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,0,17,Red Wings,Detroit,de Detroit,DET,4,3,REG,3,REG,8475852.0,8474168.0,,,,,,,,,,,,,,,,,DET
2014021121,20142015,2,2015-03-28,False,2015-03-28T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,3,10,Maple Leafs,Toronto,de Toronto,TOR,4,4,OT,3,OT,8473503.0,8466142.0,,Sénateurs,,,,,,,,,,,,,,,TOR
2014021123,20142015,2,2015-03-28,False,2015-03-28T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,1,12,Hurricanes,Carolina,de la Caroline,CAR,3,3,REG,3,REG,8470320.0,8470595.0,,,,,,,,,,,,,,,,,CAR
2014021122,20142015,2,2015-03-28,False,2015-03-28T23:00:00Z,-04:00,-04:00,America/Montreal,OFF,OK,13,Panthers,Florida,de la Floride,FLA,2,8,Canadiens,Montréal,de Montréal,MTL,3,4,OT,3,OT,8471679.0,8474157.0,,,,,,,,,,,,,,,,,MTL
2014021124,20142015,2,2015-03-28,False,2015-03-29T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,4,19,Blues,St. Louis,de St. Louis,STL,2,3,REG,3,REG,8475683.0,8476432.0,,,,,,,,,,,,,,,,,CBJ
2014021125,20142015,2,2015-03-28,False,2015-03-29T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,1,30,Wild,Minnesota,du Minnesota,MIN,4,3,REG,3,REG,8471227.0,8469459.0,,,,,,,,,,,,,,,,,MIN
2014021126,20142015,2,2015-03-28,False,2015-03-29T01:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,3,21,Avalanche,Colorado,du Colorado,COL,5,3,REG,3,REG,8473575.0,8475168.0,,,,,,,,,,,,,,,,,COL
2014021127,20142015,2,2015-03-28,False,2015-03-29T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,25,Stars,Dallas,de Dallas,DAL,4,23,Canucks,Vancouver,de Vancouver,VAN,3,4,OT,3,OT,8470140.0,8475906.0,,,,,,,,,,,,,,,,,DAL
2014021128,20142015,2,2015-03-29,False,2015-03-29T19:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,15,Capitals,Washington,de Washington,WSH,5,3,Rangers,New York,de New York,NYR,2,3,REG,3,REG,8474651.0,8466251.0,,,,,,,,,,,,,,,,,WSH
2014021130,20142015,2,2015-03-29,False,2015-03-29T21:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,4,2,Islanders,New York,de New York,NYI,5,3,REG,3,REG,8470860.0,8473504.0,,,,,,,,,,,,,,,,,NYI
2014021131,20142015,2,2015-03-29,False,2015-03-29T21:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,2,12,Hurricanes,Carolina,de la Caroline,CAR,1,4,OT,3,OT,8471695.0,8477956.0,,,,,,,,,,,,,,,,,BOS
2014021132,20142015,2,2015-03-29,False,2015-03-29T21:00:00Z,-04:00,-05:00,US/Central,OFF,OK,20,Flames,Calgary,de Calgary,CGY,5,18,Predators,Nashville,de Nashville,NSH,2,3,REG,3,REG,8473972.0,8475907.0,,,,,,,,,,,,,,,,,CGY
2014021129,20142015,2,2015-03-29,False,2015-03-29T21:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,13,Panthers,Florida,de la Floride,FLA,4,9,Senators,Ottawa,d'Ottawa,OTT,2,3,REG,3,REG,8468540.0,8448208.0,Sénateurs,,,,,,,,,,,,,,,,FLA
2014021133,20142015,2,2015-03-29,False,2015-03-29T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,2,1,Devils,New Jersey,du New Jersey,NJD,1,3,REG,3,REG,8476434.0,8467400.0,,,,,,,,,,,,,,,,,ANA
2014021134,20142015,2,2015-03-29,False,2015-03-29T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,2,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,5,SO,3,SO,8470594.0,,,,,,,,,,,,,,,,,,PIT
2014021135,20142015,2,2015-03-29,False,2015-03-29T23:30:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,4,52,Jets,Winnipeg,de Winnipeg,WPG,3,3,REG,3,REG,8470645.0,8473604.0,,,,,,,,,,,,,,,,,CHI
2014021136,20142015,2,2015-03-30,False,2015-03-30T23:30:00Z,-04:00,-04:00,America/Montreal,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,5,8,Canadiens,Montréal,de Montréal,MTL,3,3,REG,3,REG,8471750.0,8476480.0,,,,,,,,,,,,,,,,,TBL
2014021137,20142015,2,2015-03-30,False,2015-03-31T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,4,19,Blues,St. Louis,de St. Louis,STL,1,3,REG,3,REG,8475663.0,8474009.0,,,,,,,,,,,,,,,,,VAN
2014021138,20142015,2,2015-03-30,False,2015-03-31T00:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,1,16,Blackhawks,Chicago,de Chicago,CHI,4,3,REG,3,REG,8474152.0,8470281.0,,,,,,,,,,,,,,,,,CHI
2014021139,20142015,2,2015-03-30,False,2015-03-31T00:30:00Z,-04:00,-05:00,US/Central,OFF,OK,20,Flames,Calgary,de Calgary,CGY,5,25,Stars,Dallas,de Dallas,DAL,3,3,REG,3,REG,8473972.0,8476346.0,,,,,,,,,,,,,,,,,CGY
2014021140,20142015,2,2015-03-30,False,2015-03-31T01:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,4,21,Avalanche,Colorado,du Colorado,COL,1,3,REG,3,REG,8473614.0,8474602.0,,,,,,,,,,,,,,,,,EDM
2014021141,20142015,2,2015-03-30,False,2015-03-31T02:00:00Z,-04:00,-07:00,America/Phoenix,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,4,53,Coyotes,Arizona,de l'Arizona,ARI,1,3,REG,3,REG,8474765.0,8471236.0,,,,,,,,,,,,,Lindbäck,,,,BUF
2014021142,20142015,2,2015-03-31,False,2015-03-31T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,13,Panthers,Florida,de la Floride,FLA,2,6,Bruins,Boston,de Boston,BOS,3,3,REG,3,REG,8471695.0,8473473.0,,,,,,,,,,,,,,,,,BOS
2014021143,20142015,2,2015-03-31,False,2015-03-31T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,2,15,Capitals,Washington,de Washington,WSH,4,3,REG,3,REG,8474651.0,8469639.0,,,,,,,,,,,,,,,,,WSH
2014021144,20142015,2,2015-03-31,False,2015-03-31T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,2,29,Blue Jackets,Columbus,de Columbus,CBJ,3,4,OT,3,OT,8475683.0,8471677.0,,,,,,,,,,,,,,,,,CBJ
2014021146,20142015,2,2015-03-31,False,2015-03-31T23:30:00Z,-04:00,-04:00,America/Detroit,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,2,17,Red Wings,Detroit,de Detroit,DET,1,5,SO,3,SO,8477202.0,,,Sénateurs,,,,,,,,,,,,,,,OTT
2014021145,20142015,2,2015-03-31,False,2015-03-31T23:30:00Z,-04:00,-04:00,America/Toronto,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,1,10,Maple Leafs,Toronto,de Toronto,TOR,3,3,REG,3,REG,8473503.0,8471266.0,,,,,,,,,,,,,,,,,TOR
2014021148,20142015,2,2015-03-31,False,2015-04-01T00:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,3,Rangers,New York,de New York,NYR,3,52,Jets,Winnipeg,de Winnipeg,WPG,2,3,REG,3,REG,8468685.0,8475184.0,,,,,,,,,,,,,,,,,NYR
2014021147,20142015,2,2015-03-31,False,2015-04-01T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,5,18,Predators,Nashville,de Nashville,NSH,4,5,SO,3,SO,8475663.0,,,,,,,,,,,,,,,,,,VAN
2014021149,20142015,2,2015-04-01,False,2015-04-01T23:30:00Z,-04:00,-04:00,America/New_York,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,3,7,Sabres,Buffalo,de Buffalo,BUF,4,3,REG,3,REG,8474765.0,8470018.0,,,,,,,,,,,,,Lindbäck,,,,BUF
2014021150,20142015,2,2015-04-01,False,2015-04-02T00:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,4,5,Penguins,Pittsburgh,de Pittsburgh,PIT,1,3,REG,3,REG,8473461.0,8475170.0,,,,,,,,,,,,,,,,,PHI
2014021151,20142015,2,2015-04-01,False,2015-04-02T02:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,1,24,Ducks,Anaheim,d'Anaheim,ANA,5,3,REG,3,REG,8475883.0,8470775.0,,,,,,,,,,,,,,,,,ANA
2014021152,20142015,2,2015-04-01,False,2015-04-02T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,1,28,Sharks,San Jose,de San Jose,SJS,5,3,REG,3,REG,8471774.0,8476919.0,,,,,,,,,,,,,,,,,SJS
2014021153,20142015,2,2015-04-02,False,2015-04-02T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,3,29,Blue Jackets,Columbus,de Columbus,CBJ,4,5,SO,3,SO,8475683.0,,,,,,,,,,,,,,,,,,CBJ
2014021155,20142015,2,2015-04-02,False,2015-04-02T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,1,9,Senators,Ottawa,d'Ottawa,OTT,2,4,OT,3,OT,8477202.0,8474605.0,Sénateurs,,,,,,,,,,,,,,,,OTT
2014021157,20142015,2,2015-04-02,False,2015-04-02T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,1,13,Panthers,Florida,de la Floride,FLA,6,3,REG,3,REG,8466141.0,8475204.0,,,,,,,,,,,,,,,,,FLA
2014021154,20142015,2,2015-04-02,False,2015-04-02T23:30:00Z,-04:00,-04:00,America/Montreal,OFF,OK,15,Capitals,Washington,de Washington,WSH,5,8,Canadiens,Montréal,de Montréal,MTL,4,5,SO,3,SO,8474651.0,,,,,,,,,,,,,,,,,,WSH
2014021156,20142015,2,2015-04-02,False,2015-04-02T23:30:00Z,-04:00,-04:00,America/Detroit,OFF,OK,6,Bruins,Boston,de Boston,BOS,3,17,Red Wings,Detroit,de Detroit,DET,2,3,REG,3,REG,8471695.0,8475902.0,,,,,,,,,,,,,,,,,BOS
2014021159,20142015,2,2015-04-02,False,2015-04-03T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,3,Rangers,New York,de New York,NYR,3,30,Wild,Minnesota,du Minnesota,MIN,2,3,REG,3,REG,8468685.0,8476468.0,,,,,,,,,,,,,,,,,NYR
2014021158,20142015,2,2015-04-02,False,2015-04-03T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,20,Flames,Calgary,de Calgary,CGY,1,19,Blues,St. Louis,de St. Louis,STL,4,3,REG,3,REG,8474596.0,8471669.0,,,,,,,,,,,,,,,,,STL
2014021160,20142015,2,2015-04-02,False,2015-04-03T00:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,1,16,Blackhawks,Chicago,de Chicago,CHI,3,3,REG,3,REG,8470645.0,8473604.0,,,,,,,,,,,,,,,,,CHI
2014021161,20142015,2,2015-04-02,False,2015-04-03T02:30:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,2,26,Kings,Los Angeles,de Los Angeles,LAK,8,3,REG,3,REG,8471734.0,8474563.0,,,,,,,,,,,,,,,,,LAK
2014021163,20142015,2,2015-04-03,False,2015-04-03T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,2,1,Devils,New Jersey,du New Jersey,NJD,3,5,SO,3,SO,8476234.0,,,,,,,,,,,,,,,,,,NJD
2014021162,20142015,2,2015-04-03,False,2015-04-03T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,4,7,Sabres,Buffalo,de Buffalo,BUF,3,3,REG,3,REG,8474152.0,8473604.0,,,,,,,,,,,,,,,,,CHI
2014021164,20142015,2,2015-04-03,False,2015-04-04T00:30:00Z,-04:00,-05:00,US/Central,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,7,25,Stars,Dallas,de Dallas,DAL,5,3,REG,3,REG,8470880.0,8474565.0,,,,,,,,,,,,,,,,,STL
