id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.number,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,condensedGame,awayTeam.commonName.fr,winningGoalie.lastName.sv,homeTeam.commonName.fr,seriesUrl,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,specialEvent.parentId,specialEvent.name.default,specialEvent.name.fr,winningGoalie.lastName.de,winningGoalie.lastName.es,periodDescriptor.otPeriods,tricode_winteam
2021021121,20212022,2,2022-04-05,False,2022-04-06T00:30:00Z,-04:00,-05:00,US/Central,OFF,OK,2,Islanders,New York,de New York,NYI,2,25,Stars,Dallas,de Dallas,DAL,3,3,REG,3,REG,8479979,8476889.0,/video/nyi-dal-332686558,,,,,,,,,,,,,,,,,,,DAL
2021021122,20212022,2,2022-04-05,False,2022-04-06T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,2,28,Sharks,San Jose,de San Jose,SJS,1,4,OT,3,OT,8469608,8478402.0,/video/edm-sjs-332694272,,,,,,,,,,,,,,,,,,,EDM
2021021123,20212022,2,2022-04-06,False,2022-04-06T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3,15,Capitals,Washington,de Washington,WSH,4,3,REG,3,REG,8478492,8474590.0,/video/tbl-wsh-332715270,,,,,,,,,,,,,,,,,,,WSH
2021021125,20212022,2,2022-04-06,False,2022-04-06T23:30:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,3,52,Jets,Winnipeg,de Winnipeg,WPG,1,3,REG,3,REG,8471306,8479992.0,/video/det-wpg-332714700,,,,,,,,,,,,,,,,,,,DET
2021021124,20212022,2,2022-04-06,False,2022-04-07T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,55,Kraken,Seattle,de Seattle,SEA,1,19,Blues,St. Louis,de St. Louis,STL,4,3,REG,3,REG,8478024,8475753.0,/video/sea-stl-332717848,,,,,,,,,,,,,,,,,,,STL
2021021126,20212022,2,2022-04-06,False,2022-04-07T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,5,54,Golden Knights,Vegas,de Vegas,VGK,1,3,REG,3,REG,8477967,8470755.0,/video/van-vgk-332721050,,,,,,,,,,,,,,,,,,,VAN
2021021127,20212022,2,2022-04-06,False,2022-04-07T02:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,20,Flames,Calgary,de Calgary,CGY,4,24,Ducks,Anaheim,d'Anaheim,ANA,2,3,REG,3,REG,8474593,8474628.0,/video/cgy-ana-332721674,,Markström,,,,,,,,,,,,,,,,,CGY
2021021129,20212022,2,2022-04-07,False,2022-04-07T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,0,3,Rangers,New York,de New York,NYR,3,3,REG,3,REG,8478048,8478366.0,/video/pit-nyr-332747524,,,,,,,,,,,,,,,,,,,NYR
2021021131,20212022,2,2022-04-07,False,2022-04-07T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,4,29,Blue Jackets,Columbus,de Columbus,CBJ,1,3,REG,3,REG,8474889,8480015.0,/video/phi-cbj-332746406,,,,,,,,,,,,,,,,,,,PHI
2021020250,20212022,2,2022-04-07,False,2022-04-07T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,18,Predators,Nashville,de Nashville,NSH,3,9,Senators,Ottawa,d'Ottawa,OTT,2,3,REG,3,REG,8477424,8475793.0,/video/nsh-ott-332748944,,,Sénateurs,,,,,,,,,,,,,,,,NSH
2021020512,20212022,2,2022-04-07,False,2022-04-07T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,7,1,Devils,New Jersey,du New Jersey,NJD,4,3,REG,3,REG,8474596,8475227.0,/video/mtl-njd-332746562,,,,,,,,,,,,,,,,,,,MTL
2021021130,20212022,2,2022-04-07,False,2022-04-07T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,3,12,Hurricanes,Carolina,de la Caroline,CAR,5,3,REG,3,REG,8477293,8478427.0,/video/buf-car-332748988,,,,,,,,,,,,,,,,,,,CAR
2021021132,20212022,2,2022-04-07,False,2022-04-08T00:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,55,Kraken,Seattle,de Seattle,SEA,2,16,Blackhawks,Chicago,de Chicago,CHI,0,3,REG,3,REG,8475831,8477505.0,/video/sea-chi-332755042,,,,,,,,,,,,,,,,,,,SEA
2021021133,20212022,2,2022-04-07,False,2022-04-08T00:30:00Z,-04:00,-05:00,US/Central,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,4,25,Stars,Dallas,de Dallas,DAL,3,4,OT,3,OT,8475789,8479318.0,/video/tor-dal-332758508,,,,,,,,,,,,,,,,,,,TOR
2021021134,20212022,2,2022-04-07,False,2022-04-08T02:00:00Z,-04:00,-07:00,America/Phoenix,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,5,53,Coyotes,Arizona,de l'Arizona,ARI,1,3,REG,3,REG,8470860,8477500.0,/video/van-ari-332765716,,,,,,,,,,,,,,,,,,,VAN
2021021136,20212022,2,2022-04-07,False,2022-04-08T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,20,Flames,Calgary,de Calgary,CGY,4,28,Sharks,San Jose,de San Jose,SJS,2,3,REG,3,REG,8478435,8477496.0,/video/cgy-sjs-332767008,,,,,,,,,,,,,,,,,,,CGY
2021021135,20212022,2,2022-04-07,False,2022-04-08T02:30:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,3,26,Kings,Los Angeles,de Los Angeles,LAK,2,3,REG,3,REG,8469608,8480803.0,/video/edm-lak-332767202,,,,,,,,,,,,,,,,,,,EDM
2021021138,20212022,2,2022-04-08,False,2022-04-08T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,3,13,Panthers,Florida,de la Floride,FLA,4,3,REG,3,REG,8475683,8477935.0,/video/buf-fla-332789962,,,,,,,,,,,,,,,,,,,FLA
2021021139,20212022,2,2022-04-08,False,2022-04-08T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,2,12,Hurricanes,Carolina,de la Caroline,CAR,1,3,REG,3,REG,8478009,8475151.0,/video/nyi-car-332789804,,,,,,,,,,,,,,,,,,,NYI
2021021137,20212022,2,2022-04-08,False,2022-04-08T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,2,14,Lightning,Tampa Bay,de Tampa Bay,TBL,1,4,OT,3,OT,8476999,8475745.0,/video/bos-tbl-332791262,,,,,,,,,,,,,,,,,,,BOS
2021021140,20212022,2,2022-04-08,False,2022-04-09T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,3,19,Blues,St. Louis,de St. Louis,STL,4,4,OT,3,OT,8478024,8480023.0,/video/min-stl-332794592,,,,,,,,,,,,,,,,,,,STL
2021021141,20212022,2,2022-04-08,False,2022-04-09T00:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,5,52,Jets,Winnipeg,de Winnipeg,WPG,4,4,OT,3,OT,8480925,8480069.0,/video/col-wpg-332792910,,,,,,,,,,,,,,,,,,,COL
2021021149,20212022,2,2022-04-09,False,2022-04-09T18:00:00Z,-04:00,-05:00,US/Central,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,3,25,Stars,Dallas,de Dallas,DAL,1,3,REG,3,REG,8482076,8480002.0,/video/njd-dal-332808884,,,,,,,,,,,,,,,,,,,NJD
2021021146,20212022,2,2022-04-09,False,2022-04-09T19:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,15,Capitals,Washington,de Washington,WSH,6,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,3,REG,3,REG,8478492,8476880.0,/video/wsh-pit-332811532,,,,,,,,,,,,,,,,,,,WSH
2021021148,20212022,2,2022-04-09,False,2022-04-09T22:00:00Z,-04:00,-05:00,US/Central,OFF,OK,13,Panthers,Florida,de la Floride,FLA,4,18,Predators,Nashville,de Nashville,NSH,1,3,REG,3,REG,8481519,8482113.0,/video/fla-nsh-332819482,,,,,,,,,,,,,,,,,,,FLA
2021021142,20212022,2,2022-04-09,False,2022-04-09T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,2,10,Maple Leafs,Toronto,de Toronto,TOR,3,3,REG,3,REG,8478902,8475166.0,/video/mtl-tor-332826410,,,,,,,,,,,,,,,,,,,TOR
2021021143,20212022,2,2022-04-09,False,2022-04-09T23:00:00Z,-04:00,-04:00,America/Detroit,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,5,17,Red Wings,Detroit,de Detroit,DET,4,4,OT,3,OT,8478007,8478458.0,/video/cbj-det-332832716,,,,,,,,,,,,,,,,,,,CBJ
2021021154,20212022,2,2022-04-09,False,2022-04-09T23:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,20,Flames,Calgary,de Calgary,CGY,4,55,Kraken,Seattle,de Seattle,SEA,1,3,REG,3,REG,8474593,8473453.0,/video/cgy-sea-332827028,,Markström,,,,,,,,,,,,,,,,,CGY
2021021144,20212022,2,2022-04-09,False,2022-04-09T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,1,3,Rangers,New York,de New York,NYR,5,3,REG,3,REG,8478048,8477429.0,/video/ott-nyr-332826646,Sénateurs,,,,,,,,,,,,,,,,,,NYR
2021021145,20212022,2,2022-04-09,False,2022-04-09T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,5,4,Flyers,Philadelphia,de Philadelphie,PHI,3,3,REG,3,REG,8476932,8481533.0,/video/ana-phi-332830348,,,,,,,,,,,,,,,,,,,ANA
2021021147,20212022,2,2022-04-09,False,2022-04-10T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,2,Islanders,New York,de New York,NYI,1,19,Blues,St. Louis,de St. Louis,STL,6,3,REG,3,REG,8476412,8475765.0,/video/nyi-stl-332831852,,,,,,,,,,,,,,,,,,,STL
2021021152,20212022,2,2022-04-09,False,2022-04-10T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,2,23,Canucks,Vancouver,de Vancouver,VAN,4,3,REG,3,REG,8477967,8475163.0,/video/sjs-van-332839418,,,,,,,,,,,,,,,,,,,VAN
2021021153,20212022,2,2022-04-09,False,2022-04-10T02:00:00Z,-04:00,-07:00,US/Pacific,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,1,54,Golden Knights,Vegas,de Vegas,VGK,6,3,REG,3,REG,8475215,8474157.0,/video/ari-vgk-332838150,,,,,,,,,,,,,,,,,,,VGK
2021021151,20212022,2,2022-04-09,False,2022-04-10T02:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,2,22,Oilers,Edmonton,d'Edmonton,EDM,1,5,SO,3,SO,8475311,,/video/col-edm-332839294,,,,,,,,,,,,,,,,,,,COL
2021021158,20212022,2,2022-04-10,False,2022-04-10T17:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,2,15,Capitals,Washington,de Washington,WSH,4,3,REG,3,REG,8477970,8474189.0,/video/bos-wsh-332848506,,,,,,,,,,,,,,,,,,,WSH
2021021157,20212022,2,2022-04-10,False,2022-04-10T20:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,18,Predators,Nashville,de Nashville,NSH,2,5,Penguins,Pittsburgh,de Pittsburgh,PIT,3,4,OT,3,OT,8479193,8471675.0,/video/nsh-pit-332854306,,,,,,,,,,,,,,,,,,,PIT
2021021156,20212022,2,2022-04-10,False,2022-04-10T21:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,0,14,Lightning,Tampa Bay,de Tampa Bay,TBL,5,3,REG,3,REG,8470880,8470621.0,/video/buf-tbl-332856522,,,,,,,,,,,,,,,,,,,TBL
2021021150,20212022,2,2022-04-10,False,2022-04-10T21:00:00Z,-04:00,-05:00,US/Central,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,3,30,Wild,Minnesota,du Minnesota,MIN,6,3,REG,3,REG,8470594,8475692.0,/video/lak-min-332857612,,,,,,,,,,,,,,,,,,,MIN
2021021159,20212022,2,2022-04-10,False,2022-04-10T22:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,2,12,Hurricanes,Carolina,de la Caroline,CAR,5,3,REG,3,REG,8475883,8476921.0,/video/ana-car-332861366,,,,,,,,,,,,,,,,,,,CAR
2021021160,20212022,2,2022-04-10,False,2022-04-10T23:00:00Z,-04:00,-05:00,America/Chicago,OFF,OK,25,Stars,Dallas,de Dallas,DAL,6,16,Blackhawks,Chicago,de Chicago,CHI,4,3,REG,3,REG,8479979,8480027.0,,,,,,,,,,,,,,,,,,,,DAL
2021021155,20212022,2,2022-04-10,False,2022-04-10T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,4,9,Senators,Ottawa,d'Ottawa,OTT,3,3,REG,3,REG,8476945,8478398.0,/video/wpg-ott-332866572,,,Sénateurs,,,,,,,,,,,,,,,,WPG
2021021162,20212022,2,2022-04-11,False,2022-04-11T23:00:00Z,-04:00,-04:00,America/Montreal,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,4,8,Canadiens,Montréal,de Montréal,MTL,2,3,REG,3,REG,8476945,8478431.0,/video/wpg-mtl-332894704,,,,,,,,,,,,,,,,,,,WPG
2021021170,20212022,2,2022-04-12,False,2022-04-12T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,2,15,Capitals,Washington,de Washington,WSH,9,3,REG,3,REG,8478492,8480796.0,/video/phi-wsh-332927756,,,,,,,,,,,,,,,,,,,WSH
2021021165,20212022,2,2022-04-12,False,2022-04-12T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,5,10,Maple Leafs,Toronto,de Toronto,TOR,2,3,REG,3,REG,8467950,8475784.0,/video/buf-tor-332928452,,,,,,,,,,,,,,,,,,,BUF
2021021164,20212022,2,2022-04-12,False,2022-04-12T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,4,6,Bruins,Boston,de Boston,BOS,2,3,REG,3,REG,8478024,8475765.0,/video/stl-bos-332929880,,,,,,,,,,,,,,,,,,,STL
2021021167,20212022,2,2022-04-12,False,2022-04-12T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,2,13,Panthers,Florida,de la Floride,FLA,3,4,OT,3,OT,8475683,8476456.0,/video/ana-fla-332929006,,,,,,,,,,,,,,,,,,,FLA
2021021168,20212022,2,2022-04-12,False,2022-04-12T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,4,3,Rangers,New York,de New York,NYR,2,3,REG,3,REG,8475883,8473533.0,/video/car-nyr-332928408,,,,,,,,,,,,,,,,,,,CAR
2021020922,20212022,2,2022-04-12,False,2022-04-12T23:30:00Z,-04:00,-04:00,America/New_York,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4,2,Islanders,New York,de New York,NYI,5,5,SO,3,SO,8478009,,/video/pit-nyi-332936734,,,,,,,,,,,,,,,,,,,NYI
2021021166,20212022,2,2022-04-12,False,2022-04-12T23:30:00Z,-04:00,-04:00,America/Detroit,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,4,17,Red Wings,Detroit,de Detroit,DET,1,3,REG,3,REG,8476341,8480208.0,/video/ott-det-332933954,Sénateurs,,,,,,,,,,,,,,,,,,OTT
2021021188,20212022,2,2022-04-12,False,2022-04-13T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,0,18,Predators,Nashville,de Nashville,NSH,1,4,OT,3,OT,8477424,8475793.0,/video/sjs-nsh-332942600,,,,,,,,,,,,,,,,,,,NSH
2021021163,20212022,2,2022-04-12,False,2022-04-13T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,1,30,Wild,Minnesota,du Minnesota,MIN,5,3,REG,3,REG,8475660,8477942.0,/video/edm-min-332938316,,,,,,,,,,,,,,,,,,,MIN
2021021187,20212022,2,2022-04-12,False,2022-04-13T00:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,5,16,Blackhawks,Chicago,de Chicago,CHI,2,3,REG,3,REG,8471734,8481481.0,/video/lak-chi-332940562,,,,,,,,,,,,,,,,,,,LAK
2021021174,20212022,2,2022-04-12,False,2022-04-13T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,55,Kraken,Seattle,de Seattle,SEA,3,20,Flames,Calgary,de Calgary,CGY,5,3,REG,3,REG,8478435,8478396.0,/video/sea-cgy-332947166,,,,,,,,,,,,,,,,,,,CGY
2021021173,20212022,2,2022-04-12,False,2022-04-13T01:30:00Z,-04:00,-05:00,US/Central,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,0,25,Stars,Dallas,de Dallas,DAL,1,3,REG,3,REG,8475809,8478449.0,/video/tbl-dal-332951036,,,,,,,,,,,,,,,,,,,DAL
2021021176,20212022,2,2022-04-12,False,2022-04-13T02:00:00Z,-04:00,-07:00,America/Phoenix,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,6,53,Coyotes,Arizona,de l'Arizona,ARI,2,3,REG,3,REG,8482076,8475193.0,/video/njd-ari-332952014,,,,,,,,,,,,,,,,,,,NJD
2021021175,20212022,2,2022-04-12,False,2022-04-13T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,4,23,Canucks,Vancouver,de Vancouver,VAN,5,4,OT,3,OT,8477967,8480800.0,/video/vgk-van-332952390,,,,,,,,,,,,,,,,,,,VAN
2021021177,20212022,2,2022-04-13,False,2022-04-13T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,3,Rangers,New York,de New York,NYR,4,4,Flyers,Philadelphia,de Philadelphie,PHI,0,3,REG,3,REG,8480382,8481554.0,/video/nyr-phi-332973020,,,,,,,,,,,,,,,,,,,NYR
2021021178,20212022,2,2022-04-13,False,2022-04-13T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,1,29,Blue Jackets,Columbus,de Columbus,CBJ,5,3,REG,3,REG,8478007,8478458.0,/video/mtl-cbj-332973710,,,,,,,,,,,,,,,,,,,CBJ
2021021180,20212022,2,2022-04-13,False,2022-04-14T01:30:00Z,-04:00,-06:00,America/Denver,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,3,21,Avalanche,Colorado,du Colorado,COL,9,3,REG,3,REG,8475311,8477979.0,/video/lak-col-332977094,,,,,,,,,,,,,,,,,,,COL
2021021182,20212022,2,2022-04-14,False,2022-04-14T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,6,7,Sabres,Buffalo,de Buffalo,BUF,2,3,REG,3,REG,8476412,8475765.0,/video/stl-buf-333007900,,,,,,,,,,,,,,,,,,,STL
2021021183,20212022,2,2022-04-14,False,2022-04-14T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,15,Capitals,Washington,de Washington,WSH,3,10,Maple Leafs,Toronto,de Toronto,TOR,7,3,REG,3,REG,8475789,8477939.0,/video/wsh-tor-333008880,,,,,,,,,,,,,,,,,,,TOR
2021021185,20212022,2,2022-04-14,False,2022-04-14T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,3,5,Penguins,Pittsburgh,de Pittsburgh,PIT,6,3,REG,3,REG,8477465,8471675.0,/video/nyi-pit-333010446,,,,,,,,,,,,,,,,,,,PIT
2021021186,20212022,2,2022-04-14,False,2022-04-14T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,3,12,Hurricanes,Carolina,de la Caroline,CAR,0,3,REG,3,REG,8477968,8481542.0,/video/det-car-333008752,,,,,,,,,,,,,,,,,,,DET
2021021184,20212022,2,2022-04-14,False,2022-04-14T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,3,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4,4,OT,3,OT,8470880,8478519.0,/video/ana-tbl-333011504,,,,,,,,,,,,,,,,,,,TBL
2021021181,20212022,2,2022-04-14,False,2022-04-14T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,3,6,Bruins,Boston,de Boston,BOS,2,3,REG,3,REG,8476341,8482116.0,/video/ott-bos-333011636,Sénateurs,,,,,,,,,,,,,,,,,,OTT
2021021172,20212022,2,2022-04-14,False,2022-04-15T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,4,18,Predators,Nashville,de Nashville,NSH,0,3,REG,3,REG,8469608,8477934.0,/video/edm-nsh-333020658,,,,,,,,,,,,,,,,,,,EDM
2021021189,20212022,2,2022-04-14,False,2022-04-15T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,3,25,Stars,Dallas,de Dallas,DAL,2,4,OT,3,OT,8470594,8477919.0,/video/min-dal-333020410,,,,,,,,,,,,,,,,,,,MIN
2021021171,20212022,2,2022-04-14,False,2022-04-15T00:30:00Z,-04:00,-05:00,America/Chicago,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,4,16,Blackhawks,Chicago,de Chicago,CHI,5,5,SO,3,SO,8480947,,/video/sjs-chi-333026012,,,,,,,,,,,,,,,,,,,CHI
2021021190,20212022,2,2022-04-14,False,2022-04-15T01:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,1,21,Avalanche,Colorado,du Colorado,COL,3,3,REG,3,REG,8480925,8477444.0,/video/njd-col-333023590,,,,,,,,,,,,,,,,,,,COL
2021021191,20212022,2,2022-04-14,False,2022-04-15T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,6,20,Flames,Calgary,de Calgary,CGY,1,3,REG,3,REG,8480313,8474149.0,/video/vgk-cgy-333026520,,,,,,,,,,,,,,,,,,,VGK
2021021192,20212022,2,2022-04-14,False,2022-04-15T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,53,Coyotes,Arizona,de l'Arizona,ARI,1,23,Canucks,Vancouver,de Vancouver,VAN,7,3,REG,3,REG,8477967,8480326.0,/video/ari-van-333029130,,,,,,,,,,,,,,,,,,,VAN
2021021194,20212022,2,2022-04-15,False,2022-04-15T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,1,13,Panthers,Florida,de la Floride,FLA,6,3,REG,3,REG,8475683,8476456.0,/video/wpg-fla-333050602,,,,,,,,,,,,,,,,,,,FLA
2021021193,20212022,2,2022-04-15,False,2022-04-15T23:00:00Z,-04:00,-04:00,America/Montreal,OFF,OK,2,Islanders,New York,de New York,NYI,3,8,Canadiens,Montréal,de Montréal,MTL,0,3,REG,3,REG,8478009,8470610.0,/video/nyi-mtl-333050774,,,,,,,,,,,,,,,,,,,NYI
2021021201,20212022,2,2022-04-16,False,2022-04-16T16:30:00Z,-04:00,-04:00,America/New_York,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,0,3,Rangers,New York,de New York,NYR,4,3,REG,3,REG,8478048,8476459.0,/video/det-nyr-333065114,,,,,,,,,,,,,,,,,,,NYR
2021021203,20212022,2,2022-04-16,False,2022-04-16T16:30:00Z,-04:00,-05:00,US/Central,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,3,18,Predators,Nashville,de Nashville,NSH,4,3,REG,3,REG,8477424,8475798.0,/video/chi-nsh-333066026,,,,,,,,,,,,,,,,,,,NSH
2021021196,20212022,2,2022-04-16,False,2022-04-16T16:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,1,6,Bruins,Boston,de Boston,BOS,2,3,REG,3,REG,8480280,8475287.0,/video/pit-bos-333065172,,,,,,,,,,,,,,,,,,,BOS
2021021202,20212022,2,2022-04-16,False,2022-04-16T19:00:00Z,-04:00,-05:00,US/Central,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,5,19,Blues,St. Louis,de St. Louis,STL,6,4,OT,3,OT,8478024,8475170.0,/video/min-stl-333077374,,,,,,,,,,,,,,,,,,,STL
2021021195,20212022,2,2022-04-16,False,2022-04-16T20:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,54,Golden Knights,Vegas,de Vegas,VGK,0,22,Oilers,Edmonton,d'Edmonton,EDM,4,3,REG,3,REG,8469608,8471729.0,/video/vgk-edm-333079516,,,,,,,,,,,,,,,,,,,EDM
2021021200,20212022,2,2022-04-16,False,2022-04-16T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,4,14,Lightning,Tampa Bay,de Tampa Bay,TBL,7,3,REG,3,REG,8470880,8474564.0,/video/wpg-tbl-333092382,,,,,,,,,,,,,,,,,,,TBL
2021021198,20212022,2,2022-04-16,False,2022-04-16T23:00:00Z,-04:00,-04:00,America/Montreal,OFF,OK,15,Capitals,Washington,de Washington,WSH,8,8,Canadiens,Montréal,de Montréal,MTL,4,3,REG,3,REG,8477970,8477903.0,/video/wsh-mtl-333094152,,,,,,,,,,,,,,,,,,,WSH
2021021197,20212022,2,2022-04-16,False,2022-04-16T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,3,7,Sabres,Buffalo,de Buffalo,BUF,4,3,REG,3,REG,8467950,8479420.0,/video/phi-buf-333090752,,,,,,,,,,,,,,,,,,,BUF
