id,season,gameType,gameDate,neutralSite,startTimeUTC,easternUTCOffset,venueUTCOffset,venueTimezone,gameState,gameScheduleState,awayTeam.id,awayTeam.commonName.default,awayTeam.placeNameWithPreposition.default,awayTeam.placeNameWithPreposition.fr,awayTeam.abbrev,awayTeam.score,homeTeam.id,homeTeam.commonName.default,homeTeam.placeNameWithPreposition.default,homeTeam.placeNameWithPreposition.fr,homeTeam.abbrev,homeTeam.score,periodDescriptor.number,periodDescriptor.periodType,periodDescriptor.maxRegulationPeriods,gameOutcome.lastPeriodType,winningGoalie.playerId,winningGoalScorer.playerId,awayTeam.commonName.fr,homeTeam.commonName.fr,specialEvent.parentId,specialEvent.name.default,seriesUrl,seriesStatus.round,seriesStatus.seriesAbbrev,seriesStatus.seriesTitle,seriesStatus.seriesLetter,seriesStatus.neededToWin,seriesStatus.topSeedWins,seriesStatus.bottomSeedWins,seriesStatus.gameNumberOfSeries,periodDescriptor.otPeriods,winningGoalie.lastName.sv,winningGoalie.lastName.de,specialEvent.name.fr,specialEvent.name.sk,specialEvent.name.sv,tricode_winteam
2013021064,20132014,2,2014-03-22,False,2014-03-23T02:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,20,Flames,Calgary,de Calgary,CGY,8,22,Oilers,Edmonton,d'Edmonton,EDM,1,3,REG,3,REG,8471403.0,8469500.0,,,,,,,,,,,,,,,,,,,,CGY
2013021065,20132014,2,2014-03-22,False,2014-03-23T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,15,Capitals,Washington,de Washington,WSH,3,28,Sharks,San Jose,de San Jose,SJS,2,5,SO,3,SO,8474651.0,,,,,,,,,,,,,,,,,,,,,WSH
2013021067,20132014,2,2014-03-23,False,2014-03-23T17:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,1,5,Penguins,Pittsburgh,de Pittsburgh,PIT,0,3,REG,3,REG,8470880.0,8470655.0,,,,,,,,,,,,,,,,,,,,STL
2013021066,20132014,2,2014-03-23,False,2014-03-23T17:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,0,2,Islanders,New York,de New York,NYI,2,3,REG,3,REG,8460705.0,8473504.0,,,,,,,,,,,,,,,,,,,,NYI
2013021069,20132014,2,2014-03-23,False,2014-03-23T23:00:00Z,-04:00,-05:00,America/Chicago,OFF,OK,18,Predators,Nashville,de Nashville,NSH,2,16,Blackhawks,Chicago,de Chicago,CHI,0,3,REG,3,REG,8471469.0,8467370.0,,,,,,,,,,,,,,,,,,,,NSH
2013021068,20132014,2,2014-03-23,False,2014-03-23T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,2,1,Devils,New Jersey,du New Jersey,NJD,3,3,REG,3,REG,8471239.0,8475750.0,,,,,,,,,,,,,,,,,,,,NJD
2013021070,20132014,2,2014-03-23,False,2014-03-23T23:30:00Z,-04:00,-04:00,America/Detroit,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,4,17,Red Wings,Detroit,de Detroit,DET,3,4,OT,3,OT,8468524.0,8470852.0,,,,,,,,,,,,,,,,,,,,MIN
2013021072,20132014,2,2014-03-23,False,2014-03-24T00:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,13,Panthers,Florida,de la Floride,FLA,2,24,Ducks,Anaheim,d'Anaheim,ANA,6,3,REG,3,REG,8473972.0,8475164.0,,,,,,,,,,,,,,,,,,,,ANA
2013021071,20132014,2,2014-03-23,False,2014-03-24T00:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,2,23,Canucks,Vancouver,de Vancouver,VAN,4,3,REG,3,REG,8475663.0,8474134.0,,,,,,,,,,,,,,,,,,,,VAN
2013021074,20132014,2,2014-03-24,False,2014-03-24T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,3,4,Flyers,Philadelphia,de Philadelphie,PHI,2,3,REG,3,REG,8471734.0,8474100.0,,,,,,,,,,,,,,,,,,,,LAK
2013021073,20132014,2,2014-03-24,False,2014-03-24T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,27,Coyotes,Phoenix,de Phoenix,PHX,3,3,Rangers,New York,de New York,NYR,4,4,OT,3,OT,8468685.0,8474151.0,,,,,,,,,,,,,,,,,,,,NYR
2013021075,20132014,2,2014-03-24,False,2014-03-24T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,2,6,Bruins,Boston,de Boston,BOS,1,5,SO,3,SO,8469514.0,,,,,,,,,,,,,,,,,,,,,MTL
2013021076,20132014,2,2014-03-24,False,2014-03-24T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,4,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3,5,SO,3,SO,8475215.0,,Sénateurs,,,,,,,,,,,,,,,,,,,OTT
2013021077,20132014,2,2014-03-24,False,2014-03-25T00:30:00Z,-04:00,-05:00,US/Central,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,1,25,Stars,Dallas,de Dallas,DAL,2,3,REG,3,REG,8470140.0,8475794.0,,,,,,,,,,,,,,,,,,,,DAL
2013021078,20132014,2,2014-03-24,False,2014-03-25T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,1,20,Flames,Calgary,de Calgary,CGY,2,5,SO,3,SO,8471403.0,,,,,,,,,,,,,,,,,,,,,CGY
2013021081,20132014,2,2014-03-25,False,2014-03-25T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,5,15,Capitals,Washington,de Washington,WSH,4,5,SO,3,SO,8471734.0,,,,,,,,,,,,,,,,,,,,,LAK
2013021079,20132014,2,2014-03-25,False,2014-03-25T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,19,Blues,St. Louis,de St. Louis,STL,5,10,Maple Leafs,Toronto,de Toronto,TOR,3,3,REG,3,REG,8468011.0,8470257.0,,,,,,,,,,,,,,,,,,,,STL
2013021080,20132014,2,2014-03-25,False,2014-03-25T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,27,Coyotes,Phoenix,de Phoenix,PHX,3,5,Penguins,Pittsburgh,de Pittsburgh,PIT,2,3,REG,3,REG,8471306.0,8474571.0,,,,,,,,,,,,,,,,,,,,PHX
2013021082,20132014,2,2014-03-25,False,2014-03-25T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,5,12,Hurricanes,Carolina,de la Caroline,CAR,4,3,REG,3,REG,8475195.0,8474709.0,,,,,,,,,,,,,,,,,,,,NYI
2013021083,20132014,2,2014-03-25,False,2014-03-25T23:30:00Z,-04:00,-04:00,America/Montreal,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,0,8,Canadiens,Montréal,de Montréal,MTL,2,3,REG,3,REG,8471679.0,8474157.0,,,,,,,,,,,,,,,,,,,,MTL
2013021084,20132014,2,2014-03-25,False,2014-03-25T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,9,Senators,Ottawa,d'Ottawa,OTT,2,13,Panthers,Florida,de la Floride,FLA,3,5,SO,3,SO,8466141.0,,Sénateurs,,,,,,,,,,,,,,,,,,,FLA
2013021085,20132014,2,2014-03-25,False,2014-03-25T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,2,29,Blue Jackets,Columbus,de Columbus,CBJ,4,3,REG,3,REG,8470147.0,8474715.0,,,,,,,,,,,,,,,,,,,,CBJ
2013021086,20132014,2,2014-03-25,False,2014-03-26T00:00:00Z,-04:00,-05:00,America/Chicago,OFF,OK,25,Stars,Dallas,de Dallas,DAL,2,16,Blackhawks,Chicago,de Chicago,CHI,4,3,REG,3,REG,8470645.0,8470281.0,,,,,,,,,,,,,,,,,,,,CHI
2013021087,20132014,2,2014-03-25,False,2014-03-26T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,5,18,Predators,Nashville,de Nashville,NSH,4,5,SO,3,SO,8473575.0,,,,,,,,,,,,,,,,,,,,,COL
2013021088,20132014,2,2014-03-25,False,2014-03-26T01:30:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,5,22,Oilers,Edmonton,d'Edmonton,EDM,2,3,REG,3,REG,8474550.0,8467899.0,,,,,,,,,,,,,,,,,,,,SJS
2013021089,20132014,2,2014-03-26,False,2014-03-26T23:30:00Z,-04:00,-05:00,US/Central,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,5,30,Wild,Minnesota,du Minnesota,MIN,2,3,REG,3,REG,8475663.0,8475178.0,,,,,,,,,,,,,,,,,,,,VAN
2013021090,20132014,2,2014-03-26,False,2014-03-27T00:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,1,3,Rangers,New York,de New York,NYR,3,3,REG,3,REG,8468685.0,8474151.0,,,,,,,,,,,,,,,,,,,,NYR
2013021091,20132014,2,2014-03-26,False,2014-03-27T02:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,3,20,Flames,Calgary,de Calgary,CGY,2,3,REG,3,REG,8473972.0,8471699.0,,,,,,,,,,,,,,,,,,,,ANA
2013021095,20132014,2,2014-03-27,False,2014-03-27T23:00:00Z,-04:00,-04:00,America/Detroit,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,5,17,Red Wings,Detroit,de Detroit,DET,4,3,REG,3,REG,8471679.0,8470598.0,,,,,,,,,,,,,,,,,,,,MTL
2013021094,20132014,2,2014-03-27,False,2014-03-27T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,26,Kings,Los Angeles,de Los Angeles,LAK,3,5,Penguins,Pittsburgh,de Pittsburgh,PIT,2,3,REG,3,REG,8474889.0,8474563.0,,,,,,,,,,,,,,,,,,,,LAK
2013021093,20132014,2,2014-03-27,False,2014-03-27T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,27,Coyotes,Phoenix,de Phoenix,PHX,3,1,Devils,New Jersey,du New Jersey,NJD,2,5,SO,3,SO,8471306.0,,,,,,,,,,,,,,,,,,,,,PHX
2013021092,20132014,2,2014-03-27,False,2014-03-27T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,0,6,Bruins,Boston,de Boston,BOS,3,3,REG,3,REG,8471695.0,8470638.0,,,,,,,,,,,,,,,,,,,,BOS
2013021097,20132014,2,2014-03-27,False,2014-03-27T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,3,13,Panthers,Florida,de la Floride,FLA,0,3,REG,3,REG,8471418.0,8473482.0,,,,,,,,,,,,,,,,,,,,CAR
2013021096,20132014,2,2014-03-27,False,2014-03-27T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,2,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3,5,SO,3,SO,8471750.0,,,,,,,,,,,,,,,,,,,,,TBL
2013021098,20132014,2,2014-03-27,False,2014-03-28T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,1,19,Blues,St. Louis,de St. Louis,STL,5,3,REG,3,REG,8468011.0,8471698.0,,,,,,,,,,,,,,,,,,,,STL
2013021099,20132014,2,2014-03-27,False,2014-03-28T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,1,18,Predators,Nashville,de Nashville,NSH,6,3,REG,3,REG,8475622.0,8474569.0,,,,,,,,,,,,,,,,,,,,NSH
2013021100,20132014,2,2014-03-27,False,2014-03-28T01:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,23,Canucks,Vancouver,de Vancouver,VAN,2,21,Avalanche,Colorado,du Colorado,COL,3,4,OT,3,OT,8473575.0,8475197.0,,,,,,,,,,,,,,,,,,,,COL
2013021101,20132014,2,2014-03-27,False,2014-03-28T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,4,28,Sharks,San Jose,de San Jose,SJS,3,3,REG,3,REG,8471219.0,8470828.0,,,,,,,,,,,,,,,,,,,,WPG
2013021102,20132014,2,2014-03-28,False,2014-03-28T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,10,Maple Leafs,Toronto,de Toronto,TOR,2,4,Flyers,Philadelphia,de Philadelphie,PHI,4,3,REG,3,REG,8473461.0,8473512.0,,,,,,,,,,,,,,,,,,,,PHI
2013021103,20132014,2,2014-03-28,False,2014-03-28T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,2,29,Blue Jackets,Columbus,de Columbus,CBJ,1,3,REG,3,REG,8470594.0,8475761.0,,,,,,,,,,,,,,,,,,,,PIT
2013021104,20132014,2,2014-03-28,False,2014-03-28T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,3,9,Senators,Ottawa,d'Ottawa,OTT,5,3,REG,3,REG,8467950.0,8474068.0,,Sénateurs,,,,,,,,,,,,,,,,,,OTT
2013021105,20132014,2,2014-03-28,False,2014-03-29T00:30:00Z,-04:00,-05:00,US/Central,OFF,OK,18,Predators,Nashville,de Nashville,NSH,3,25,Stars,Dallas,de Dallas,DAL,7,3,REG,3,REG,8470140.0,8475163.0,,,,,,,,,,,,,,,,,,,,DAL
2013021106,20132014,2,2014-03-28,False,2014-03-29T01:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,3,Rangers,New York,de New York,NYR,3,20,Flames,Calgary,de Calgary,CGY,4,3,REG,3,REG,8471403.0,8469500.0,,,,,,,,,,,,,,,,,,,,CGY
2013021107,20132014,2,2014-03-28,False,2014-03-29T01:30:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,3,22,Oilers,Edmonton,d'Edmonton,EDM,4,4,OT,3,OT,8475681.0,8466333.0,,,,,,,,,,,,,,,,,,,,EDM
2013021108,20132014,2,2014-03-29,False,2014-03-29T16:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,4,15,Capitals,Washington,de Washington,WSH,2,3,REG,3,REG,8473434.0,8462042.0,,,,,,,,,,,,,,,,,,,,BOS
2013021109,20132014,2,2014-03-29,False,2014-03-29T19:00:00Z,-04:00,-06:00,America/Denver,OFF,OK,28,Sharks,San Jose,de San Jose,SJS,2,21,Avalanche,Colorado,du Colorado,COL,3,3,REG,3,REG,8473575.0,8470750.0,,,,,,,,,,,,,,,,,,,,COL
2013021114,20132014,2,2014-03-29,False,2014-03-29T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,3,12,Hurricanes,Carolina,de la Caroline,CAR,2,4,OT,3,OT,8470147.0,8475793.0,,,,,,,,,,,,,,,,,,,,CBJ
2013021111,20132014,2,2014-03-29,False,2014-03-29T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,17,Red Wings,Detroit,de Detroit,DET,4,10,Maple Leafs,Toronto,de Toronto,TOR,2,3,REG,3,REG,8470657.0,8471794.0,,,,,,,,,,,,,,,,,,,,DET
2013021112,20132014,2,2014-03-29,False,2014-03-29T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,4,13,Panthers,Florida,de la Floride,FLA,1,3,REG,3,REG,8471679.0,8474157.0,,,,,,,,,,,,,,,,,,,,MTL
2013021110,20132014,2,2014-03-29,False,2014-03-29T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,4,7,Sabres,Buffalo,de Buffalo,BUF,3,4,OT,3,OT,8471750.0,8474564.0,,,,,,,,,,,,,,,,,,,,TBL
2013021113,20132014,2,2014-03-29,False,2014-03-29T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,1,2,Islanders,New York,de New York,NYI,2,5,SO,3,SO,8475195.0,,,,,,,,,,,,,,,,,,,,,NYI
2013021115,20132014,2,2014-03-29,False,2014-03-30T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,25,Stars,Dallas,de Dallas,DAL,4,19,Blues,St. Louis,de St. Louis,STL,2,3,REG,3,REG,8470140.0,8475236.0,,,,,,,,,,,,,,,,,,,,DAL
2013021116,20132014,2,2014-03-29,False,2014-03-30T01:00:00Z,-04:00,-07:00,America/Phoenix,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,3,27,Coyotes,Phoenix,de Phoenix,PHX,1,3,REG,3,REG,8468524.0,8474716.0,,,,,,,,,,,,,,,,,,,,MIN
2013021118,20132014,2,2014-03-29,False,2014-03-30T02:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,2,26,Kings,Los Angeles,de Los Angeles,LAK,4,3,REG,3,REG,8471734.0,8471685.0,,,,,,,,,,,,,,,,,,,,LAK
2013021117,20132014,2,2014-03-29,False,2014-03-30T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,24,Ducks,Anaheim,d'Anaheim,ANA,5,23,Canucks,Vancouver,de Vancouver,VAN,1,3,REG,3,REG,8475883.0,8473492.0,,,,,,,,,,,,,,,,,,,,ANA
2013021121,20132014,2,2014-03-30,False,2014-03-30T16:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,6,Bruins,Boston,de Boston,BOS,4,4,Flyers,Philadelphia,de Philadelphie,PHI,3,5,SO,3,SO,8471695.0,,,,,,,,,,,,,,,,,,,,,BOS
2013021119,20132014,2,2014-03-30,False,2014-03-30T21:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,20,Flames,Calgary,de Calgary,CGY,3,9,Senators,Ottawa,d'Ottawa,OTT,6,3,REG,3,REG,8475215.0,8475174.0,,Sénateurs,,,,,,,,,,,,,,,,,,OTT
2013021120,20132014,2,2014-03-30,False,2014-03-30T21:00:00Z,-04:00,-04:00,America/Detroit,OFF,OK,14,Lightning,Tampa Bay,de Tampa Bay,TBL,2,17,Red Wings,Detroit,de Detroit,DET,3,3,REG,3,REG,8475361.0,8467330.0,,,,,,,,,,,,,,,,,,,,DET
2013021122,20132014,2,2014-03-30,False,2014-03-30T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,16,Blackhawks,Chicago,de Chicago,CHI,1,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4,3,REG,3,REG,8470594.0,8470740.0,,,,,,,,,,,,,,,,,,,,PIT
2013021123,20132014,2,2014-03-30,False,2014-03-31T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,15,Capitals,Washington,de Washington,WSH,3,18,Predators,Nashville,de Nashville,NSH,4,5,SO,3,SO,8475622.0,,,,,,,,,,,,,,,,,,,,,NSH
2013021124,20132014,2,2014-03-30,False,2014-03-31T00:00:00Z,-04:00,-06:00,America/Edmonton,OFF,OK,3,Rangers,New York,de New York,NYR,5,22,Oilers,Edmonton,d'Edmonton,EDM,0,3,REG,3,REG,8475660.0,8475692.0,,,,,,,,,,,,,,,,,,,,NYR
2013021126,20132014,2,2014-03-31,False,2014-03-31T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,13,Panthers,Florida,de la Floride,FLA,3,1,Devils,New Jersey,du New Jersey,NJD,6,3,REG,3,REG,8455710.0,8469622.0,,,,,,,,,,,,,,,,,,,,NJD
2013021125,20132014,2,2014-03-31,False,2014-03-31T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,1,9,Senators,Ottawa,d'Ottawa,OTT,2,5,SO,3,SO,8467950.0,,,Sénateurs,,,,,,,,,,,,,,,,,,OTT
2013021127,20132014,2,2014-03-31,False,2014-04-01T02:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,4,24,Ducks,Anaheim,d'Anaheim,ANA,5,4,OT,3,OT,8475883.0,8462196.0,,,,,,,,,,,,,,,,,,,,ANA
2013021128,20132014,2,2014-03-31,False,2014-04-01T02:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,3,26,Kings,Los Angeles,de Los Angeles,LAK,2,3,REG,3,REG,8468524.0,8469459.0,,,,,,,,,,,,,,,,,,,,MIN
2013021129,20132014,2,2014-04-01,False,2014-04-01T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,1,Devils,New Jersey,du New Jersey,NJD,2,7,Sabres,Buffalo,de Buffalo,BUF,3,5,SO,3,SO,8476319.0,,,,,,,,,,,,,,,,,,,,,BUF
2013021130,20132014,2,2014-04-01,False,2014-04-01T23:00:00Z,-04:00,-04:00,America/Toronto,OFF,OK,20,Flames,Calgary,de Calgary,CGY,2,10,Maple Leafs,Toronto,de Toronto,TOR,3,3,REG,3,REG,8473541.0,8470920.0,,,,,,,,,,,,,,,,,,,,TOR
2013021134,20132014,2,2014-04-01,False,2014-04-01T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,21,Avalanche,Colorado,du Colorado,COL,3,29,Blue Jackets,Columbus,de Columbus,CBJ,2,4,OT,3,OT,8473575.0,8476455.0,,,,,,,,,,,,,,,,,,,,COL
2013021132,20132014,2,2014-04-01,False,2014-04-01T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,12,Hurricanes,Carolina,de la Caroline,CAR,4,5,Penguins,Pittsburgh,de Pittsburgh,PIT,1,3,REG,3,REG,8471418.0,8477496.0,,,,,,,,,,,,,,,,,,,,CAR
2013021131,20132014,2,2014-04-01,False,2014-04-01T23:00:00Z,-04:00,-04:00,America/New_York,OFF,OK,13,Panthers,Florida,de la Floride,FLA,2,2,Islanders,New York,de New York,NYI,4,3,REG,3,REG,8460705.0,8474709.0,,,,,,,,,,,,,,,,,,,,NYI
2013021133,20132014,2,2014-04-01,False,2014-04-01T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,25,Stars,Dallas,de Dallas,DAL,5,15,Capitals,Washington,de Washington,WSH,0,3,REG,3,REG,8470140.0,8475794.0,,,,,,,,,,,,,,,,,,,,DAL
2013021135,20132014,2,2014-04-01,False,2014-04-01T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,8,Canadiens,Montréal,de Montréal,MTL,1,14,Lightning,Tampa Bay,de Tampa Bay,TBL,3,3,REG,3,REG,8471750.0,8474870.0,,,,,,,,,,,,,,,,,,,,TBL
2013021136,20132014,2,2014-04-01,False,2014-04-02T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,4,Flyers,Philadelphia,de Philadelphie,PHI,0,19,Blues,St. Louis,de St. Louis,STL,1,5,SO,3,SO,8468011.0,,,,,,,,,,,,,,,,,,,,,STL
2013021137,20132014,2,2014-04-01,False,2014-04-02T02:00:00Z,-04:00,-07:00,America/Vancouver,OFF,OK,3,Rangers,New York,de New York,NYR,3,23,Canucks,Vancouver,de Vancouver,VAN,1,3,REG,3,REG,8468685.0,8471678.0,,,,,,,,,,,,,,,,,,,,NYR
2013021138,20132014,2,2014-04-01,False,2014-04-02T02:00:00Z,-04:00,-07:00,America/Phoenix,OFF,OK,52,Jets,Winnipeg,de Winnipeg,WPG,2,27,Coyotes,Phoenix,de Phoenix,PHX,1,5,SO,3,SO,8471715.0,,,,,,,,,,,,,,,,,,,,,WPG
2013021139,20132014,2,2014-04-01,False,2014-04-02T02:30:00Z,-04:00,-07:00,US/Pacific,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,4,28,Sharks,San Jose,de San Jose,SJS,5,3,REG,3,REG,8474550.0,8466139.0,,,,,,,,,,,,,,,,,,,,SJS
2013021140,20132014,2,2014-04-02,False,2014-04-02T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,2,Islanders,New York,de New York,NYI,2,9,Senators,Ottawa,d'Ottawa,OTT,1,3,REG,3,REG,8475195.0,8475231.0,,Sénateurs,,,,,,,,,,,,,,,,,,NYI
2013021141,20132014,2,2014-04-02,False,2014-04-03T00:00:00Z,-04:00,-04:00,America/Detroit,OFF,OK,6,Bruins,Boston,de Boston,BOS,2,17,Red Wings,Detroit,de Detroit,DET,3,3,REG,3,REG,8470657.0,8474679.0,,,,,,,,,,,,,,,,,,,,DET
2013021142,20132014,2,2014-04-02,False,2014-04-03T02:00:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,22,Oilers,Edmonton,d'Edmonton,EDM,2,24,Ducks,Anaheim,d'Anaheim,ANA,3,3,REG,3,REG,8475883.0,8467400.0,,,,,,,,,,,,,,,,,,,,ANA
2013021143,20132014,2,2014-04-02,False,2014-04-03T02:30:00Z,-04:00,-07:00,America/Los_Angeles,OFF,OK,27,Coyotes,Phoenix,de Phoenix,PHX,0,26,Kings,Los Angeles,de Los Angeles,LAK,4,3,REG,3,REG,8471734.0,8476871.0,,,,,,,,,,,,,,,,,,,,LAK
2013021145,20132014,2,2014-04-03,False,2014-04-03T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,29,Blue Jackets,Columbus,de Columbus,CBJ,2,4,Flyers,Philadelphia,de Philadelphie,PHI,0,3,REG,3,REG,8475683.0,8470222.0,,,,,,,,,,,,,,,,,,,,CBJ
2013021146,20132014,2,2014-04-03,False,2014-04-03T23:00:00Z,-04:00,-04:00,US/Eastern,OFF,OK,25,Stars,Dallas,de Dallas,DAL,1,12,Hurricanes,Carolina,de la Caroline,CAR,4,3,REG,3,REG,8471418.0,8475753.0,,,,,,,,,,,,,,,,,,,,CAR
2013021147,20132014,2,2014-04-03,False,2014-04-03T23:30:00Z,-04:00,-04:00,US/Eastern,OFF,OK,20,Flames,Calgary,de Calgary,CGY,4,14,Lightning,Tampa Bay,de Tampa Bay,TBL,1,3,REG,3,REG,8471403.0,8473908.0,,,,,,,,,,,,,,,,,,,,CGY
2013021144,20132014,2,2014-04-03,False,2014-04-03T23:30:00Z,-04:00,-04:00,America/Toronto,OFF,OK,6,Bruins,Boston,de Boston,BOS,3,10,Maple Leafs,Toronto,de Toronto,TOR,4,4,OT,3,OT,8473503.0,8475172.0,,,,,,,,,,,,,,,,,,,,TOR
2013021150,20132014,2,2014-04-03,False,2014-04-04T00:00:00Z,-04:00,-05:00,America/Winnipeg,OFF,OK,5,Penguins,Pittsburgh,de Pittsburgh,PIT,4,52,Jets,Winnipeg,de Winnipeg,WPG,2,3,REG,3,REG,8470594.0,8468542.0,,,,,,,,,,,,,,,,,,,,PIT
2013021148,20132014,2,2014-04-03,False,2014-04-04T00:00:00Z,-04:00,-05:00,America/Chicago,OFF,OK,30,Wild,Minnesota,du Minnesota,MIN,2,16,Blackhawks,Chicago,de Chicago,CHI,3,5,SO,3,SO,8470645.0,,,,,,,,,,,,,,,,,,,,,CHI
2013021149,20132014,2,2014-04-03,False,2014-04-04T00:00:00Z,-04:00,-05:00,US/Central,OFF,OK,7,Sabres,Buffalo,de Buffalo,BUF,1,19,Blues,St. Louis,de St. Louis,STL,2,3,REG,3,REG,8470880.0,8466160.0,,,,,,,,,,,,,,,,,,,,STL
